============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  1 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 2144  1 .1986391E+07   1000194E-02 -.2079E+01  .2205E+01   .9999898 -.0040019  .0021000
T 2145  1 .1990437E+07   1000092E-02 -.9603E+01 -.8466E+01   .9999961 -.0026198 -.0009304
T 2146  1 .1985577E+07   1000089E-02 -.1133E+02  .1902E+01   .9999886 -.0043238 -.0020448
T 2147  1 .1985542E+07   1000219E-02 -.2191E+01  .1095E+02   .9999983  .0017765  .0005427
T 2148  1 .1985040E+07   1000147E-02  .1005E+02 -.7541E+00   .9999948  .0029462 -.0013042
T 2149  1 .1990064E+07   1000021E-02 -.2855E+01 -.3612E+01   .9999988 -.0011215 -.0011018
T 2150  1 .1985341E+07   1000216E-02 -.5297E+01  .2961E+01   .9999989 -.0012709  .0007079
T 2151  1 .1980272E+07   1000200E-02 -.1212E+01 -.1682E+00   .9999991  .0006127 -.0011577
T 2152  1 .1983010E+07   1000049E-02  .9782E+01 -.3907E+01   .9999830  .0054320 -.0021371
T 2153  1 .1987442E+07   1000216E-02 -.1164E+02  .5376E+01   .9999976 -.0021136  .0004946
T 2154  1 .1980337E+07   1000000E-02  .5535E+00 -.1116E+02   .9999817 -.0000128 -.0060421
T 2155  1 .1983904E+07   1000175E-02 -.2577E+00  .4701E+00   .9999999 -.0003213  .0002041
T 2156  1 .1988670E+07   1000006E-02  .6652E+00  .2655E+00   .9999987  .0015867  .0000638
T 2157  1 .1983349E+07   1000213E-02  .4374E+01  .2003E+01   .9999996  .0008861 -.0001469
T 2158  1 .1985133E+07   1000161E-02  .2834E+01 -.1003E+01   .9999987  .0015596 -.0002644
T 2159  1 .1988333E+07   1000201E-02  .9129E+01 -.1356E+02   .9999974  .0014025 -.0017736
T 2160  1 .1979734E+07   1000081E-02  .2662E+01 -.2257E+00   .9999983  .0004050  .0018157
T 2161  1 .1983574E+07   1000170E-02  .3255E+00  .5819E+01   .9999952  .0002557  .0030874
T 2162  1 .1987123E+07   1000182E-02 -.2385E+01  .5279E+00   .9999998 -.0005343 -.0001348
T 2163  1 .1984763E+07   1000144E-02  .1024E+02 -.3748E+01   .9999991  .0013519  .0000920
T 2164  1 .1985900E+07   1000173E-02  .2590E+01 -.2131E+01   .9999834  .0055732  .0014657
T 2165  1 .1985121E+07   1000150E-02 -.2219E+01 -.2260E+01   .9999989 -.0013477  .0005996
T 2166  1 .1990341E+07   1000200E-02  .5120E+02  .5682E+02   .9998287  .0122439  .0138793
T 2167  1 .1982143E+07   1000201E-02  .1067E+02  .1191E+01   .9999963  .0024055  .0012915
T 2168  1 .1982449E+07   1000213E-02 -.3504E+01 -.1457E+02   .9999976 -.0016473 -.0014109
T 2169  1 .1978544E+07   1000001E-02 -.3328E+00  .6368E+01   .9999980  .0002589  .0019983
T 2170  1 .1981911E+07   1000034E-02 -.3236E+02 -.6234E+01   .9999833 -.0055596 -.0015913
T 2171  1 .1981822E+07   1000221E-02 -.7470E-01  .6037E+01   .9999967 -.0000272  .0025756
T 2172  1 .1990793E+07   1000194E-02 -.4714E+01 -.4452E+01   .9999972 -.0018352 -.0014853
T 2173  1 .1983322E+07   1000148E-02  .3527E+01 -.1639E+01   .9999971 -.0010852 -.0021494
T 2174  1 .1980832E+07   1000202E-02 -.1802E+01 -.1284E+01   .9999991 -.0013065 -.0002282
T 2175  1 .1989594E+07   1000004E-02 -.6658E+01  .7934E+01   .9999989 -.0011173  .0009928
T 2176  1 .1988271E+07   1000186E-02  .9201E+01  .6036E+01   .9999225  .0124491  .0002067
T 2177  1 .1985946E+07   1000115E-02 -.1746E+02 -.1550E+02   .9999912 -.0028017 -.0031232
T 2178  1 .1988341E+07   1000115E-02 -.1938E+01  .1265E+02   .9999738 -.0023150  .0068577
T 2179  1 .1982255E+07   1000057E-02  .8038E+00  .3522E+01   .9999989  .0008735  .0011692
T 2180  1 .1986043E+07   1000043E-02 -.3457E+02 -.7210E+01   .9999761 -.0062277 -.0030181
T 2181  1 .1983597E+07   1000203E-02  .1081E+02 -.2712E+02   .9999865 -.0030827 -.0041840
T 2182  1 .1985326E+07   1000007E-02 -.1027E+01 -.3098E+00   .9999998  .0005958 -.0003047
T 2183  1 .1985586E+07   1000053E-02  .4074E+02  .3424E+02   .9999430  .0083937  .0066001
T 2184  1 .1980564E+07   1000100E-02  .4880E+01 -.2251E+02   .9999831  .0005397 -.0057916
T 2185  1 .1984720E+07   1000106E-02  .5406E+01  .3096E+01   .9999952  .0026532  .0016002
T 2186  1 .1987376E+07   1000213E-02  .9172E+01 -.2817E+02   .9999885  .0000301 -.0047909
T 2187  1 .1987155E+07   1000121E-02 -.6785E+01  .6422E+01   .9999936 -.0001259  .0035832
T 2188  1 .1984184E+07   1000218E-02 -.8231E+01 -.3780E+01   .9999978 -.0018468 -.0009973
T 2189  1 .1983196E+07   1000135E-02  .1093E+02 -.1261E+02   .9999993  .0010410 -.0004956
T 2190  1 .1980789E+07   1000082E-02 -.1290E+02 -.7290E+01   .9999953 -.0023606 -.0019684
T 2191  1 .1986514E+07   1000029E-02  .7147E+01 -.7938E+01   .9999944  .0026668 -.0020429
T 2192  1 .1987672E+07   1000103E-02  .1052E+02  .2013E+01   .9999942  .0031021  .0014245
T 2193  1 .1981262E+07   1000004E-02 -.5747E+01 -.2703E+01   .9999963 -.0006919 -.0026374
T 2194  1 .1981896E+07   1000206E-02  .8695E+01  .3318E+01   .9999931  .0028511 -.0023685
T 2195  1 .1986031E+07   1000032E-02 -.6714E+01  .1210E+02   .9999922 -.0016961  .0035730
T 2196  1 .1983720E+07   1000158E-02  .6579E+01  .4005E+01   .9999989  .0001576  .0014910
T 2197  1 .1986726E+07   1000061E-02 -.5279E+00 -.5543E+01   .9999999 -.0002134 -.0002815
T 2198  1 .1984277E+07   1000139E-02  .2723E+01 -.1547E+01   .9999962  .0022865  .0015704
T 2199  1 .1987539E+07   1000218E-02 -.2143E+01 -.3448E+00   .9999997 -.0005174 -.0005718
T 2200  1 .1985944E+07   1000053E-02 -.9796E+01 -.1071E+02   .9999878 -.0039708 -.0029479
T 2201  1 .1981863E+07   1000115E-02  .1115E+01 -.3289E+01   .9999984  .0017849  .0001851
T 2202  1 .1983036E+07   1000190E-02 -.4915E+01  .4350E+01   .9999990 -.0012077  .0006794
T 2203  1 .1984658E+07   1000173E-02 -.4463E+01  .1266E+01   .9999996 -.0008050  .0002582
T 2204  1 .1984338E+07   1000001E-02  .1761E+02 -.9424E+01   .9999923  .0023523 -.0031320
T 2205  1 .1981428E+07   1000127E-02  .5630E+01  .5826E+01   .9999886  .0035960  .0031264
T 2206  1 .1987342E+07   1000226E-02  .4311E+01  .3371E+01   .9999894  .0014145  .0043902
T 2207  1 .1985098E+07   1000114E-02  .4035E+01 -.3574E+01   .9999993  .0007786 -.0009386
T 2208  1 .1984533E+07   1000224E-02  .2485E+01 -.1360E+02   .9999996 -.0004139 -.0008342
T 2209  1 .1985204E+07   1000207E-02 -.1299E+02 -.1166E+02   .9999960 -.0026236 -.0010568
T 2210  1 .1989629E+07   1000121E-02  .9218E+01 -.2779E+01   .9996282 -.0179029 -.0205658
T 2211  1 .1984826E+07   1000213E-02 -.2568E+01  .2466E+01   .9999995 -.0001726  .0009555
T 2212  1 .1983583E+07   1000171E-02  .6168E+01 -.3609E+01   .9999979 -.0013052 -.0015932
T 2213  1 .1985142E+07   1000014E-02  .9304E+01 -.2888E+01   .9999996  .0006931  .0005381
T 2214  1 .1982832E+07   1000067E-02 -.1365E+02 -.2302E+02   .9999934 -.0010419 -.0034775
T 2215  1 .1985139E+07   1000187E-02 -.3398E+01  .1327E+01   .9999970 -.0022274  .0009791
T 2216  1 .1985701E+07   1000161E-02  .7913E+01 -.4162E+01   .9999922  .0031914 -.0023100
T 2217  1 .1982748E+07   1000099E-02  .9183E+01  .3231E+02   .9999858  .0021914  .0048528
T 2218  1 .1984127E+07   1000095E-02  .9387E+00  .3633E+01   .9999981  .0015397  .0012105
T 2219  1 .1989289E+07   1000130E-02  .1651E+01  .7701E-01   .9999999 -.0002426  .0004488
T 2220  1 .1988154E+07   1000199E-02  .1308E+00 -.9481E+01   .9999941  .0006764 -.0033550
T 2221  1 .1990999E+07   1000192E-02  .7545E+01  .1936E+00   .9999975  .0019101 -.0012034
T 2222  1 .1981842E+07   1000206E-02  .2934E+02  .1269E+02   .9998399  .0144420  .0105635
T 2223  1 .1983648E+07   1000121E-02  .8819E+00  .1331E+02   .9999984  .0002940  .0017447
T 2224  1 .1988596E+07   1000224E-02  .4400E+01 -.7020E+01   .9999993  .0002053 -.0011973
T 2225  1 .1988185E+07   1000081E-02 -.2243E+01  .3868E+01   .9999971 -.0013710  .0020017
T 2226  1 .1987195E+07   1000145E-02 -.6251E+02 -.3388E+02   .9998691 -.0144603 -.0072629
T 2227  1 .1984228E+07   1000026E-02 -.2527E+01 -.6240E+01   .9999971  .0000765 -.0024213
T 2228  1 .1987387E+07   1000206E-02  .2824E+01  .1770E+01   .9999979  .0018602  .0008481
T 2229  1 .1989538E+07   1000048E-02  .9210E+01  .2541E+02   .9999942  .0008678  .0033082
T 2230  1 .1988146E+07   1000025E-02  .4398E+01 -.4874E+01   .9999995  .0008556 -.0005460
T 2231  1 .1984690E+07   1000134E-02 -.2392E+01 -.5885E+01   .9999945 -.0002046 -.0033128
T 2232  1 .1989759E+07   1000002E-02  .5547E+01 -.3455E+01   .9999965  .0023131 -.0013115
T 2233  1 .1989165E+07   1000137E-02  .6269E+01 -.7052E+01   .9999952  .0017141 -.0025867
T 2234  1 .1983756E+07   1000071E-02 -.2085E+02 -.6430E+01   .9999911 -.0042038  .0001845
T 2235  1 .1982830E+07   1000118E-02  .8275E+01 -.4958E+01   .9999976  .0012593 -.0017716
T 2236  1 .1980489E+07   1000006E-02  .4811E+01  .3149E+01   .9999996  .0003005  .0008189
T 2237  1 .1983513E+07   1000122E-02  .7061E+01  .2413E+02   .9999874  .0027830  .0041830
T 2238  1 .1982300E+07   1000168E-02  .8916E+01 -.1762E+02   .9999995  .0008053  .0006403
T 2239  1 .1986529E+07   1000008E-02 -.1804E+02  .5580E+01   .9999990 -.0003429  .0013363
T 2240  1 .1986253E+07   1000114E-02 -.1911E+01 -.1552E+00   .9999999 -.0003332  .0001445
T 2241  1 .1988569E+07   1000113E-02  .1454E+02 -.2350E+01   .9999984  .0017631  .0004048
T 2242  1 .1986066E+07   1000022E-02  .7408E+00  .4113E+00   .9999997 -.0000492  .0007974
T 2243  1 .1985156E+07   1000028E-02  .4802E+00 -.1073E+02   .9999934 -.0005257 -.0036085
T 2244  1 .1983008E+07   1000134E-02  .2373E+01  .6206E+01   .9999981  .0018617 -.0005897
T 2245  1 .1978923E+07   1000191E-02 -.1652E+01 -.4625E+01   .9999988  .0014982  .0003356
T 2246  1 .1984279E+07   1000222E-02  .2435E+02 -.3717E+01   .9999976  .0021486  .0003868
T 2247  1 .1985576E+07   1000174E-02  .3515E+01 -.6216E+01   .9999939  .0021447 -.0027587
T 2248  1 .1988223E+07   1000095E-02 -.2015E+01 -.1115E+01   .9999988 -.0015705 -.0000213
T 2249  1 .1984992E+07   1000193E-02  .1732E+02 -.1155E+02   .9999875  .0037571 -.0033098
T 2250  1 .1983246E+07   1000072E-02 -.3410E+01  .6158E+01   .9999976  .0021202 -.0005311
T 2251  1 .1989432E+07   1000134E-02 -.2985E+01  .1842E+02   .9999826 -.0005150  .0058832
T 2252  1 .1981140E+07   1000065E-02  .8698E+01 -.3047E+01   .9999961  .0027770  .0000013
T 2253  1 .1982667E+07   1000224E-02  .2307E+02 -.1264E+02   .9999208  .0115169 -.0050760
T 2254  1 .1985820E+07   1000068E-02 -.9681E+00  .8209E+01   .9999997  .0007962 -.0001774
T 2255  1 .1980581E+07   1000140E-02 -.5060E+01 -.1140E+02   .9999958 -.0004730 -.0028717
T 2256  1 .1983681E+07   1000141E-02  .6425E+00 -.1108E+02   .9999975  .0004195 -.0021922
T 2257  1 .1980733E+07   1000106E-02  .3541E+02 -.3843E+02   .9997391  .0156250 -.0166597
T 2258  1 .1983073E+07   1000127E-02  .1949E+01 -.5394E-01   .9999999  .0000074  .0003116
T 2259  1 .1986410E+07   1000056E-02  .5186E+01 -.6897E+01   .9999985  .0016993 -.0001766
T 2260  1 .1986260E+07   1000041E-02 -.1247E+02 -.3752E+01   .9999967 -.0023154  .0011020
T 2261  1 .1987519E+07   1000120E-02 -.1234E+02 -.2948E+01   .9999974 -.0022599 -.0001733
T 2262  1 .1986730E+07   1000084E-02 -.1491E+01 -.3010E+01   .9999947 -.0017144 -.0027638
T 2263  1 .1988282E+07   1000139E-02  .1107E+02 -.2492E+01   .9999981  .0019596  .0000354
T 2264  1 .1984587E+07   1000114E-02  .2799E+02 -.1953E+02   .9999756  .0056483 -.0041115
T 2265  1 .1984549E+07   1000149E-02  .8576E+00 -.2131E+01   .9999999  .0001405 -.0004366
T 2266  1 .1983422E+07   1000004E-02  .5212E+00 -.6200E+01   .9999996  .0002843 -.0008491
T 2267  1 .1982100E+07   1000207E-02 -.4436E+00  .8225E+01   .9999978 -.0017471  .0011271
T 2268  1 .1987518E+07   1000049E-02  .7131E+00 -.3780E+00   .9999999  .0000255  .0001170
T 2269  1 .1984431E+07   1000184E-02  .3157E+00 -.2151E+02   .9999914  .0009296 -.0040393
T 2270  1 .1982529E+07   1000113E-02  .8396E-01 -.4174E+01   .9999976 -.0001882 -.0021706
T 2271  1 .1984591E+07   1000205E-02 -.8305E+01 -.6008E+01   .9999858 -.0023557 -.0047850
T 2272  1 .1982480E+07   1000150E-02 -.4070E+01 -.1641E+02   .9999940 -.0029149 -.0018493
T 2273  1 .1987474E+07   1000006E-02 -.1313E+02 -.1317E+00   .9999999  .0003580  .0000349
T 2274  1 .1980128E+07   1000090E-02 -.4079E+01  .2404E+01   .9999995 -.0009202 -.0004873
T 2275  1 .1978776E+07   1000172E-02 -.2109E+02 -.3773E+01   .9999893 -.0045332 -.0009058
T 2276  1 .1982029E+07   1000057E-02 -.4761E+02  .2496E+02   .9998504 -.0159121  .0067803
T 2277  1 .1982445E+07   1000063E-02  .4340E+01 -.1493E+01   .9999999  .0003296 -.0003242
T 2278  1 .1982415E+07   1000194E-02 -.7495E+01 -.3907E+01   .9999925 -.0037667 -.0009032
T 2279  1 .1983899E+07   1000169E-02  .9043E+01  .1200E+02   .9999995 -.0003223  .0009021
T 2280  1 .1991896E+07   1000169E-02  .2862E+02 -.1474E+00   .9999872  .0048405 -.0014853
T 2281  1 .1983372E+07   1000210E-02  .8278E+00  .2566E+01   .9999982  .0018622  .0003532
T 2282  1 .1987937E+07   1000120E-02 -.5203E+01  .3197E+01   .9999991 -.0004436  .0012771
T 2283  1 .1981377E+07   1000159E-02 -.4385E+01  .7989E+01   .9999883 -.0024695  .0041585
T 2284  1 .1981929E+07   1000098E-02 -.9574E+01  .8923E+01   .9999910 -.0028290  .0031601
T 2285  1 .1984262E+07   1000226E-02 -.6725E+01 -.1043E+02   .9999951 -.0011750 -.0029073
T 2286  1 .1988917E+07   1000167E-02  .5937E+00 -.1719E+00   .9999999 -.0000167 -.0001603
T 2287  1 .1980701E+07   1000212E-02  .1331E+02  .1833E+01   .9999963  .0025254 -.0010141
T 2288  1 .1980537E+07   1000003E-02 -.5336E+01 -.9638E+01   .9999966 -.0007783 -.0025010
T 2289  1 .1980989E+07   1000024E-02 -.2609E+02  .3069E+01   .9999939 -.0034884  .0000952
T 2290  1 .1984545E+07   1000112E-02  .2232E+01  .8054E+00   .9999980 -.0004491  .0019347
T 2291  1 .1982067E+07   1000112E-02 -.2794E+01  .2298E+02   .9999870  .0019452  .0047097
T 2292  1 .1990042E+07   1000151E-02 -.3744E+01  .1205E+02   .9999991 -.0002010  .0013530
T 2293  1 .1989685E+07   1000204E-02 -.3188E+01 -.6519E+00   .9999986 -.0013777 -.0009877
T 2294  1 .1980541E+07   1000146E-02 -.1003E+02  .2790E+01   .9999961 -.0027589  .0003583
T 2295  1 .1981622E+07   1000223E-02  .3308E+01 -.1269E+01   .9999986  .0013748 -.0009087
T 2296  1 .1982828E+07   1000069E-02  .2728E+01 -.2261E+01   .9999982  .0013716 -.0013223
T 2297  1 .1986662E+07   1000108E-02  .3026E+01 -.1882E+02   .9999725  .0030025 -.0067776
T 2298  1 .1991795E+07   1000018E-02 -.3062E-01  .7183E+01   .9999980  .0003270  .0019693
T 2299  1 .1985753E+07   1000219E-02 -.7765E+01  .2031E+02   .9999863 -.0017174  .0049503
T 2300  1 .1984660E+07   1000111E-02 -.4178E+01 -.8311E+01   .9999981  .0002988 -.0019040
T 2301  1 .1990314E+07   1000215E-02 -.6077E+01 -.2423E+01   .9999964 -.0025710 -.0007036
T 2302  1 .1989414E+07   1000153E-02 -.1314E+02 -.1559E+02   .9999980 -.0007307 -.0018507
T 2303  1 .1986109E+07   1000022E-02  .3327E+01 -.1753E+01   .9999993  .0011771 -.0003012
T 2304  1 .1989908E+07   1000148E-02  .1945E+02  .4161E+01   .9999965  .0023580  .0012389
T 2305  1 .1987284E+07   1000087E-02  .3328E+01 -.3798E+00   .9999996  .0008506  .0003061
T 2306  1 .1977681E+07   1000002E-02 -.5088E+01 -.1360E+01   .9999984 -.0015723  .0008192
T 2307  1 .1983053E+07   1000038E-02 -.2447E+01  .1770E+01   .9999996 -.0003726  .0007762
T 2308  1 .1984943E+07   1000032E-02  .1039E+02  .2101E+01   .9999788  .0061895  .0020072
T 2309  1 .1988063E+07   1000093E-02 -.6954E+00 -.3771E+00   .9999999 -.0001222  .0001609
T 2310  1 .1985767E+07   1000081E-02 -.1520E+02  .1464E+02   .9999957 -.0022312  .0018882
T 2311  1 .1983532E+07   1000222E-02 -.4896E+01  .5707E+01   .9999995 -.0004648  .0008937
T 2312  1 .1982842E+07   1000200E-02  .2056E+02  .1462E+00   .9999755  .0070067  .0000666
T 2313  1 .1979064E+07   1000179E-02  .1895E+01 -.3093E-01   .9999996  .0009107  .0000442
T 2314  1 .1985213E+07   1000008E-02 -.1455E+02  .6337E+01   .9999877 -.0031758  .0038184
T 2315  1 .1985173E+07   1000171E-02  .6942E+00 -.8609E+01   .9999971  .0016654  .0017578
T 2316  1 .1987917E+07   1000026E-02 -.1991E+02  .1966E+02   .9999945 -.0028398  .0016929
T 2317  1 .1981974E+07   1000133E-02 -.1189E+02 -.3658E+01   .9999917 -.0036968 -.0016989
T 2318  1 .1982627E+07   1000092E-02  .2461E+01 -.2348E+02   .9999960  .0010277 -.0026405
T 2319  1 .1988778E+07   1000101E-02  .4358E+01  .3011E+01   .9999999  .0002540  .0002003
T 2320  1 .1989565E+07   1000019E-02  .2760E+01  .2121E+00   .9999990  .0014419 -.0000655
T 2321  1 .1987126E+07   1000179E-02 -.1058E+02  .1205E+02   .9999938 -.0014578  .0032045
T 2322  1 .1983156E+07   1000220E-02 -.2044E+02 -.1349E+01   .9999952 -.0029441 -.0009761
T 2323  1 .1982398E+07   1000162E-02  .3990E+01  .3604E+01   .9999964  .0021653  .0015747
T 2324  1 .1987444E+07   1000052E-02 -.2577E+02  .7573E+01   .9999555 -.0088962  .0031377
T 2325  1 .1986498E+07   1000022E-02  .1019E+02 -.1659E+02   .9999963 -.0000706 -.0027257
T 2326  1 .1986803E+07   1000184E-02 -.3596E+01  .1120E+02   .9999992 -.0011540  .0004738
T 2327  1 .1987437E+07   1000115E-02  .1302E+01 -.1793E+00   .9999993 -.0001425 -.0011545
T 2328  1 .1987923E+07   1000190E-02  .1034E+01  .3390E+01   .9999993  .0001926  .0011249
T 2329  1 .1981117E+07   1000028E-02  .6104E+01  .1148E+02   .9999897 -.0017718  .0041703
T 2330  1 .1982328E+07   1000190E-02 -.5237E+01 -.7822E+00   .9999951 -.0027008 -.0015797
T 2331  1 .1983946E+07   1000198E-02 -.7328E+00 -.2651E+01   .9999990 -.0012554 -.0006568
T 2332  1 .1983223E+07   1000002E-02 -.1224E+01 -.4118E+01   .9999979 -.0000271 -.0020251
T 2333  1 .1987032E+07   1000116E-02  .1904E+02 -.1360E+02   .9999843  .0055394 -.0008510
T 2334  1 .1988233E+07   1000210E-02 -.3607E+01  .1659E+01   .9999995 -.0007197  .0006410
T 2335  1 .1987714E+07   1000164E-02  .7351E+01 -.5693E+01   .9999991  .0006731 -.0011321
T 2336  1 .1988994E+07   1000155E-02 -.8485E+01 -.2195E+01   .9999923 -.0038977 -.0003994
T 2337  1 .1981740E+07   1000163E-02 -.4675E+01 -.3374E+01   .9999987 -.0006506 -.0014714
T 2338  1 .1989339E+07   1000094E-02 -.1556E+01 -.6005E+01   .9999962 -.0024951 -.0011936
T 2339  1 .1986577E+07   1000015E-02  .8447E+01  .3130E+01   .9999965  .0021082  .0015994
T 2340  1 .1989323E+07   1000091E-02 -.5644E+01  .1491E+01   .9999982 -.0016818  .0008746
T 2341  1 .1986868E+07   1000047E-02 -.2588E+01 -.5901E+01   .9999975  .0002026 -.0022044
T 2342  1 .1977893E+07   1000139E-02 -.1291E+02  .5644E+01   .9999983 -.0018429 -.0002822
T 2343  1 .1983576E+07   1000149E-02  .1020E+01 -.2312E+01   .9999999  .0000747 -.0004293
T 2344  1 .1980769E+07   1000155E-02  .4290E+01  .1761E+01   .9999994 -.0001965  .0010801
T 2345  1 .1983407E+07   1000017E-02  .4008E+01  .8929E+01   .9999965  .0025124  .0008584
T 2346  1 .1981211E+07   1000202E-02  .1697E+01 -.8404E+00   .9999999 -.0000255  .0002241
T 2347  1 .1983185E+07   1000201E-02  .5538E+01 -.2430E+01   .9999986  .0015305 -.0007141
T 2348  1 .1986397E+07   1000100E-02 -.2576E+02  .1697E+02   .9999952 -.0027797  .0013737
T 2349  1 .1983541E+07   1000082E-02 -.3750E+01 -.4618E+01   .9999996  .0007634  .0003981
T 2350  1 .1989205E+07   1000000E-02 -.5456E-01 -.4537E+00   .9999998 -.0000803 -.0005642
T 2351  1 .1986029E+07   1000007E-02  .1512E+02 -.1462E+02   .9999936  .0017635 -.0030998
T 2352  1 .1983498E+07   1000225E-02 -.3412E+01 -.1310E+02   .9999988 -.0015260 -.0002090
T 2353  1 .1987418E+07   1000063E-02 -.7043E+01  .2593E+02   .9999657 -.0070830  .0042939
T 2354  1 .1986083E+07   1000172E-02 -.2164E+01  .2523E+01   .9999991 -.0007119  .0011409
T 2355  1 .1982581E+07   1000217E-02 -.2854E+01  .5425E+01   .9999996 -.0008008  .0004164
T 2356  1 .1984028E+07   1000133E-02 -.2654E+01  .1186E+02   .9999965 -.0011058  .0023941
T 2357  1 .1983420E+07   1000103E-02  .8577E+00 -.5636E+01   .9999920  .0022326 -.0033150
T 2358  1 .1986958E+07   1000169E-02 -.4183E+01 -.7430E+01   .9999979 -.0003376 -.0019997
T 2359  1 .1984278E+07   1000220E-02  .3142E+01  .1816E+02   .9999957  .0027252  .0011103
T 2360  1 .1982660E+07   1000114E-02 -.1745E+01  .8331E+01   .9999941 -.0006715  .0033554
T 2361  1 .1985377E+07   1000113E-02 -.2434E+01  .5183E+01   .9999932 -.0021722  .0029651
T 2362  1 .1985627E+07   1000157E-02 -.9276E+01 -.1206E+02   .9999955  .0007300 -.0029259
T 2363  1 .1986253E+07   1000209E-02 -.4449E+01 -.2881E+01   .9999981 -.0015223 -.0011767
T 2364  1 .1982311E+07   1000114E-02 -.8135E+01 -.3986E+01   .9999926 -.0033862 -.0018024
T 2365  1 .1984279E+07   1000160E-02 -.6781E+01  .1044E+02   .9999862 -.0029703  .0043400
T 2366  1 .1987107E+07   1000147E-02 -.6758E+00 -.2204E+01   .9999995  .0009004 -.0003443
T 2367  1 .1982799E+07   1000225E-02 -.4774E+01  .7101E+02   .9999502 -.0000154  .0099812
T 2368  1 .1982763E+07   1000096E-02 -.1457E+02 -.3827E+02   .9999589 -.0021170 -.0088101
T 2369  1 .1989728E+07   1000069E-02  .1571E+01 -.2480E+01   .9999993  .0006990 -.0009358
T 2370  1 .1986094E+07   1000186E-02 -.3617E+01 -.2445E+01   .9999973 -.0009113 -.0021503
T 2371  1 .1981962E+07   1000004E-02  .1056E+02 -.7525E+01   .9999985 -.0000122 -.0017525
T 2372  1 .1982824E+07   1000079E-02 -.3505E+01  .8797E+01   .9999986 -.0008605  .0014551
T 2373  1 .1983240E+07   1000098E-02  .2286E+02  .5734E+01   .9999905  .0043168  .0006248
T 2374  1 .1988252E+07   1000213E-02  .1845E+02  .6569E+00   .9999964  .0026915 -.0000659
T 2375  1 .1985371E+07   1000003E-02 -.1157E+02  .6915E+00   .9999935 -.0035566 -.0006627
T 2376  1 .1981627E+07   1000166E-02 -.6281E+01  .4549E+01   .9999975 -.0018922  .0011879
T 2377  1 .1982335E+07   1000006E-02 -.6485E+01 -.9564E+01   .9999994 -.0008684 -.0006616
T 2378  1 .1990655E+07   1000195E-02  .3396E+02 -.3153E+01   .9999645  .0083087 -.0013869
T 2379  1 .1984013E+07   1000018E-02  .5783E-01  .7633E+01   .9999984  .0005739  .0016842
T 2380  1 .1986549E+07   1000114E-02  .1050E+01 -.2584E+01   .9999997 -.0008068 -.0001047
T 2381  1 .1987660E+07   1000032E-02 -.4036E+01 -.9737E+01   .9999881 -.0026702 -.0040829
T 2382  1 .1984030E+07   1000213E-02 -.9500E+01 -.2512E+01   .9999985 -.0003860 -.0017134
