============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  5 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1565  1 .1926347E+07   5000199E-02  .1496E+02  .4542E+02   .9999882 -.0003339  .0048440
T 1566  1 .1922323E+07   5000224E-02 -.1280E+03  .2221E+01   .9999848 -.0053427  .0013336
T 1567  1 .1913404E+07   5000044E-02  .1858E+03  .4818E+02   .9998529  .0047452  .0164822
T 1568  1 .1925174E+07   5000212E-02  .6477E+01 -.1044E+03   .9999718 -.0015781 -.0073432
T 1569  1 .1938081E+07   5000105E-02 -.1344E+03 -.6267E+02   .9999690 -.0063874 -.0046045
T 1570  1 .1926123E+07   5000023E-02  .1237E+03 -.9246E+01   .9999746  .0070803  .0007563
T 1571  1 .1928478E+07   5000049E-02 -.1351E+03  .5282E+02   .9999317 -.0106668 -.0047726
T 1572  1 .1910587E+07   5000075E-02  .7940E+02  .1733E+03   .9999482  .0060570  .0081755
T 1573  1 .1919711E+07   5000204E-02 -.6983E+02  .1198E+03   .9999853  .0001127  .0054263
T 1574  1 .1918703E+07   5000102E-02 -.6281E+02  .3364E+02   .9999633 -.0074177  .0042915
T 1575  1 .1911109E+07   5000171E-02  .5328E+02  .6558E+02   .9999678  .0033750  .0072794
T 1576  1 .1926934E+07   5000119E-02  .8012E+02 -.4138E+02   .9999977  .0020125  .0007678
T 1577  1 .1920222E+07   5000112E-02  .5492E+02 -.6680E+02   .9999912  .0025596 -.0033126
T 1578  1 .1925306E+07   5000023E-02  .6827E+02 -.8819E+02   .9999868 -.0043782 -.0026789
T 1579  1 .1921503E+07   5000062E-02 -.1393E+02  .1637E+02   .9999766 -.0068050 -.0007157
T 1580  1 .1924573E+07   5000030E-02 -.3242E+03  .1873E+03   .9998384 -.0160167  .0081689
T 1581  1 .1923256E+07   5000224E-02  .6742E+02  .1381E+03   .9999802  .0009186  .0062292
T 1582  1 .1933969E+07   5000106E-02 -.3596E+02 -.1711E+02   .9999935 -.0034275 -.0010759
T 1583  1 .1921633E+07   5000171E-02  .4363E+01 -.3275E+02   .9999964  .0015125 -.0022000
T 1584  1 .1930510E+07   5000217E-02  .1584E+03  .7038E+02   .9999952  .0023757  .0019731
T 1585  1 .1927964E+07   5000122E-02 -.5415E+02  .1455E+03   .9999680 -.0057067  .0056146
T 1586  1 .1922427E+07   5000119E-02  .2749E+01 -.2757E+02   .9999807  .0032910  .0052645
T 1587  1 .1928535E+07   5000091E-02  .6732E+02 -.1240E+02   .9999889  .0029092 -.0036997
T 1588  1 .1920074E+07   5000065E-02  .1470E+02  .2727E+02   .9999754  .0053131  .0045711
T 1589  1 .1922807E+07   5000120E-02 -.9314E+02 -.5780E+02   .9999980 -.0018447 -.0008195
T 1590  1 .1934110E+07   5000123E-02 -.1343E+03  .1837E+03   .9999149 -.0068652  .0110943
T 1591  1 .1927454E+07   5000044E-02 -.1459E+03  .1745E+02   .9999940 -.0024380  .0024758
T 1592  1 .1930481E+07   5000079E-02  .1599E+03 -.1033E+03   .9999586  .0090875  .0005402
T 1593  1 .1919454E+07   5000181E-02  .1394E+03  .7270E+01   .9999901  .0044482 -.0000570
T 1594  1 .1933891E+07   5000174E-02 -.2638E+02  .1886E+01   .9999897 -.0003253  .0045264
T 1595  1 .1922262E+07   5000195E-02 -.2633E+02  .4401E+02   .9999911 -.0004595  .0041976
T 1596  1 .1934087E+07   5000083E-02 -.5423E+02  .4365E+01   .9999736 -.0071026  .0015235
T 1597  1 .1919200E+07   5000205E-02 -.2818E+02 -.3024E+01   .9999846 -.0039680  .0038820
T 1598  1 .1932671E+07   5000224E-02  .1187E+03 -.3189E+02   .9999991  .0012976 -.0003460
T 1599  1 .1926866E+07   5000202E-02  .1177E+03  .4937E+02   .9999886  .0001687  .0047819
T 1600  1 .1935756E+07   5000169E-02  .2891E+02 -.8007E+02   .9999956  .0025160 -.0015855
T 1601  1 .1913943E+07   5000047E-02 -.5098E+02  .2175E+03   .9998749 -.0125455  .0096345
T 1602  1 .1916953E+07   5000164E-02 -.3623E+03 -.4243E+02   .9998370 -.0180562  .0001563
T 1603  1 .1927988E+07   5000010E-02  .1713E+03 -.5022E+02   .9999843  .0048318 -.0028236
T 1604  1 .1922946E+07   5000008E-02  .6856E+02  .5235E+02   .9999958  .0020931 -.0020191
T 1605  1 .1922820E+07   5000088E-02  .1488E+03 -.1770E+02   .9999840  .0056524  .0003797
T 1606  1 .1921904E+07   5000008E-02  .7596E+02 -.7028E+02   .9999771  .0062028  .0026985
T 1607  1 .1927889E+07   5000045E-02  .6994E+01  .1012E+02   .9999787 -.0039046  .0052267
T 1608  1 .1929746E+07   5000156E-02 -.9959E+02 -.3634E+03   .9998992 -.0044511 -.0134847
T 1609  1 .1923650E+07   5000089E-02  .4589E+02  .3860E+02   .9999831 -.0031192  .0049023
T 1610  1 .1921430E+07   5000092E-02  .4936E+00  .4024E+02   .9999909 -.0032765 -.0027246
T 1611  1 .1921459E+07   5000151E-02 -.4902E+02 -.1977E+03   .9999611 -.0019187 -.0086101
T 1612  1 .1929801E+07   5000142E-02  .2327E+02  .2541E+02   .9999852  .0052374  .0014707
T 1613  1 .1919854E+07   5000187E-02  .1225E+02 -.3746E+01   .9999991  .0004294 -.0012658
T 1614  1 .1933964E+07   5000160E-02  .3119E+01 -.3180E+02   .9999882 -.0046229  .0014612
T 1615  1 .1926300E+07   5000002E-02  .3678E+02 -.7671E+02   .9997011  .0026966 -.0242981
T 1616  1 .1916366E+07   5000144E-02 -.1784E+03 -.4408E+02   .9999410 -.0100786  .0040598
T 1617  1 .1936378E+07   5000134E-02  .1321E+03  .1187E+03   .9999724  .0052938  .0052202
T 1618  1 .1924186E+07   5000187E-02  .1428E+02  .2542E+02   .9999959  .0008039  .0027467
T 1619  1 .1931012E+07   5000042E-02  .1951E+03  .1139E+03   .9999450  .0091077  .0052020
T 1620  1 .1923258E+07   5000121E-02  .8630E+02  .5056E+02   .9999952  .0030882 -.0002620
T 1621  1 .1918842E+07   5000069E-02 -.4574E+02 -.4159E+02   .9999921 -.0026127 -.0029792
T 1622  1 .1919510E+07   5000146E-02  .2936E+03 -.3145E+03   .9991641  .0389481 -.0124125
T 1623  1 .1926587E+07   5000149E-02 -.6363E+02 -.8580E+02   .9999908 -.0037425  .0021004
T 1624  1 .1918319E+07   5000087E-02 -.2695E+02  .1080E+02   .9999923 -.0030880 -.0024249
T 1625  1 .1925517E+07   5000219E-02 -.1201E+03  .8681E+02   .9999988 -.0008297 -.0013336
T 1626  1 .1929518E+07   5000158E-02 -.1363E+03 -.3494E+02   .9999990 -.0013491 -.0004388
T 1627  1 .1918830E+07   5000010E-02  .3525E+02  .3688E+02   .9999979  .0014612 -.0014416
T 1628  1 .1919781E+07   5000033E-02 -.1726E+02 -.1348E+03   .9999849  .0014911 -.0052827
T 1629  1 .1914732E+07   5000205E-02  .1108E+03 -.4786E+02   .9999951 -.0004804 -.0031044
T 1630  1 .1919683E+07   5000018E-02  .9772E+00 -.2708E+03   .9999084  .0009082 -.0135023
T 1631  1 .1930324E+07   5000076E-02 -.8564E+02  .2755E+01   .9999975 -.0022072  .0002716
T 1632  1 .1929834E+07   5000205E-02  .1628E+03 -.2154E+03   .9999713  .0062329 -.0043179
T 1633  1 .1922533E+07   5000169E-02  .1731E+03  .1717E+03   .9998855  .0147145  .0035200
T 1634  1 .1922507E+07   5000223E-02  .2047E+03  .1691E+03   .9998993  .0094335  .0106033
T 1635  1 .1922409E+07   5000171E-02 -.1831E+03 -.1455E+02   .9950090 -.0907953 -.0413931
T 1636  1 .1913905E+07   5000171E-02 -.2282E+03 -.1692E+03   .9999709 -.0054125 -.0053739
T 1637  1 .1920787E+07   5000188E-02 -.2197E+03  .6598E+02   .9998931 -.0127464  .0071618
T 1638  1 .1924817E+07   5000001E-02 -.6797E+01  .1454E+02   .9999997  .0001551  .0007377
T 1639  1 .1907920E+07   5000165E-02 -.4360E+02  .9926E+02   .9999919 -.0013097  .0038159
T 1640  1 .1916420E+07   5000159E-02  .3626E+02 -.2349E+02   .9999951 -.0007706  .0030458
T 1641  1 .1923123E+07   5000214E-02  .8571E+01  .6401E+01   .9999961  .0023097 -.0015900
T 1642  1 .1923689E+07   5000053E-02 -.6238E+02 -.1748E+03   .9999442 -.0015679 -.0104466
T 1643  1 .1922055E+07   5000148E-02 -.3420E+03 -.3900E+03   .9997767 -.0144471 -.0154242
T 1644  1 .1913522E+07   5000098E-02  .2776E+03  .2839E+02   .9998629  .0164387 -.0019774
T 1645  1 .1920524E+07   5000076E-02  .1608E+03  .1807E+03   .9999308  .0022144  .0115556
T 1646  1 .1922737E+07   5000002E-02 -.2661E+02 -.6763E+02   .9999847 -.0019222 -.0051955
T 1647  1 .1931025E+07   5000119E-02 -.4412E+02 -.1963E+02   .9999884 -.0045552 -.0015553
T 1648  1 .1925886E+07   5000016E-02 -.1292E+02  .2776E+03   .9999488 -.0018760  .0099405
T 1649  1 .1928941E+07   5000204E-02  .3818E+02 -.1229E+03   .9999298 -.0002719 -.0118422
T 1650  1 .1913812E+07   5000207E-02 -.2453E+02  .6085E+02   .9999779 -.0029749  .0059536
T 1651  1 .1931419E+07   5000121E-02  .5599E+02 -.7317E+02   .9999886  .0014942 -.0045460
T 1652  1 .1918668E+07   5000059E-02  .1691E+02  .3138E+02   .9999422 -.0073273 -.0078726
T 1653  1 .1932970E+07   5000227E-02  .2071E+02 -.4282E+02   .9999735  .0038536 -.0061735
T 1654  1 .1926624E+07   5000102E-02 -.1219E+03 -.4125E+02   .9999907 -.0031666  .0029353
T 1655  1 .1930309E+07   5000090E-02 -.2135E+03 -.3021E+03   .9999423 -.0042485 -.0098639
T 1656  1 .1930007E+07   5000211E-02 -.1193E+03 -.1202E+03   .9999810 -.0031920 -.0052662
T 1657  1 .1921272E+07   5000052E-02  .6308E+02 -.1084E+02   .9999675  .0080672  .0000425
T 1658  1 .1929101E+07   5000025E-02 -.8763E+02  .2477E+02   .9999601 -.0088826 -.0009284
T 1659  1 .1922435E+07   5000191E-02  .6284E+00  .1131E+03   .9999791 -.0016413  .0062597
T 1660  1 .1921487E+07   5000101E-02  .6181E+02 -.2417E+02   .9999830  .0056080  .0015755
T 1661  1 .1926007E+07   5000208E-02  .7626E+02  .1008E+03   .9999903  .0012276  .0042264
T 1662  1 .1930069E+07   5000187E-02 -.1737E+02  .6510E+01   .9999950  .0007363  .0030878
T 1663  1 .1924703E+07   5000163E-02 -.1433E+03 -.1032E+03   .9999625 -.0068761 -.0052611
T 1664  1 .1924779E+07   5000124E-02  .5708E+01 -.4135E+02   .9999924  .0001883 -.0038880
T 1665  1 .1905754E+07   5000208E-02 -.8352E+02 -.1124E+03   .9999941 -.0022252 -.0026265
T 1666  1 .1922479E+07   5000207E-02 -.7616E+02  .2172E+03   .9999813 -.0019845  .0057893
T 1667  1 .1921456E+07   5000224E-02 -.1080E+03 -.8219E+01   .9999876 -.0041585  .0027333
T 1668  1 .1922720E+07   5000101E-02  .5311E+02 -.1578E+02   .9999904 -.0035097  .0026264
T 1669  1 .1914138E+07   5000161E-02 -.5229E+01 -.1333E+02   .9999943  .0001411 -.0033688
T 1670  1 .1920639E+07   5000042E-02  .4844E+02  .1339E+03   .9999847  .0005131  .0055069
T 1671  1 .1918534E+07   5000123E-02  .4586E+02 -.4884E+02   .9999828  .0048886 -.0032548
T 1672  1 .1917499E+07   5000172E-02  .9537E+02  .2228E+03   .9991548  .0218561  .0348126
T 1673  1 .1926437E+07   5000170E-02  .5694E+02 -.1494E+02   .9999893  .0045168  .0010129
T 1674  1 .1908263E+07   5000128E-02  .1192E+02  .1459E+02   .9999776 -.0001829  .0066855
T 1675  1 .1936782E+07   5000227E-02 -.5702E+02  .2176E+03   .9999339 -.0033410  .0110048
T 1676  1 .1915213E+07   5000163E-02  .1194E+03  .1186E+03   .9999702  .0073422  .0023968
T 1677  1 .1906335E+07   5000096E-02 -.8952E+02 -.1954E+03   .9999513 -.0023437 -.0095873
T 1678  1 .1930593E+07   5000225E-02  .4663E+01  .3367E+02   .9999891  .0025552  .0038966
T 1679  1 .1923715E+07   5000122E-02  .7364E+02  .3318E+02   .9999767  .0056928  .0037543
T 1680  1 .1919196E+07   5000139E-02  .1281E+03  .7586E+02   .9999713  .0067159  .0035135
T 1681  1 .1915309E+07   5000225E-02 -.5996E+02  .3619E+03   .9999291 -.0109589  .0046533
T 1682  1 .1924017E+07   5000226E-02 -.1120E+03  .7099E+01   .9999819 -.0032563  .0050652
T 1683  1 .1912643E+07   5000190E-02  .9781E+02 -.3583E+02   .9999693  .0072467 -.0029929
T 1684  1 .1928475E+07   5000152E-02  .4936E+02 -.4116E+02   .9999284 -.0119577  .0005346
T 1685  1 .1919502E+07   5000218E-02 -.1772E+03 -.2618E+03   .9999444 -.0009760 -.0105030
T 1686  1 .1925869E+07   5000187E-02 -.1426E+02  .3317E+02   .9999902 -.0031801  .0030756
T 1687  1 .1933705E+07   5000023E-02  .6121E+02  .8856E+01   .9999897  .0045250  .0002277
T 1688  1 .1927694E+07   5000118E-02  .3459E+03  .2732E+03   .9998977  .0035042  .0138684
T 1689  1 .1935315E+07   5000146E-02  .2599E+02 -.1888E+02   .9999975 -.0006787 -.0021373
T 1690  1 .1925545E+07   5000155E-02  .1359E+03 -.2396E+02   .9999622  .0085566 -.0015348
T 1691  1 .1916476E+07   5000154E-02  .1591E+02 -.2614E+02   .9999330 -.0035741 -.0110132
T 1692  1 .1906486E+07   5000176E-02 -.1654E+02 -.5108E+01   .9999928  .0026207  .0027336
T 1693  1 .1931141E+07   5000148E-02  .5067E+03  .3950E+03   .9998201  .0183318  .0048661
T 1694  1 .1913528E+07   5000104E-02 -.1319E+02  .1843E+02   .9999956  .0024545  .0016916
T 1695  1 .1910998E+07   5000209E-02  .1985E+02  .7881E+01   .9999963 -.0004862 -.0026670
T 1696  1 .1926125E+07   5000051E-02  .1109E+03  .9882E+02   .9999567  .0043731  .0082147
T 1697  1 .1929429E+07   5000089E-02  .6765E+02 -.1507E+03   .9999922  .0003014 -.0039342
T 1698  1 .1928065E+07   5000014E-02  .1226E+02 -.1609E+03   .9999256  .0050797 -.0110887
T 1699  1 .1924137E+07   5000128E-02  .7485E+02 -.9846E+02   .9999176  .0067673 -.0109080
T 1700  1 .1924796E+07   5000030E-02  .2485E+02 -.2354E+02   .9999919  .0040177  .0001279
T 1701  1 .1916581E+07   5000223E-02 -.5369E+02  .1184E+03   .9999744 -.0064022  .0032046
T 1702  1 .1926062E+07   5000171E-02  .1011E+02 -.5433E+01   .9969356 -.0378655 -.0684514
T 1703  1 .1928351E+07   5000040E-02 -.2009E+02 -.2998E+02   .9999968 -.0016120 -.0019584
T 1704  1 .1924444E+07   5000176E-02  .1093E+02  .2621E+02   .9999877 -.0039322  .0030123
T 1705  1 .1918304E+07   5000005E-02  .7309E+02 -.5921E+01   .9999986  .0015901  .0005024
T 1706  1 .1936908E+07   5000101E-02 -.1941E+02 -.1209E+03   .9998641 -.0049571 -.0157233
T 1707  1 .1932759E+07   5000007E-02 -.5015E+01 -.3051E+03   .9998946 -.0018095 -.0144064
T 1708  1 .1918419E+07   5000213E-02 -.6543E+02  .5810E+02   .9999605 -.0041733  .0078510
T 1709  1 .1929277E+07   5000037E-02  .9632E+02  .3112E+02   .9999977  .0017311 -.0012967
T 1710  1 .1920540E+07   5000072E-02  .8926E+01  .8831E+02   .9999943 -.0016550  .0029320
T 1711  1 .1921711E+07   5000138E-02 -.1942E+02  .7061E+02   .9999720 -.0023096  .0071225
T 1712  1 .1925262E+07   5000104E-02 -.1293E+03  .1367E+03   .9999586 -.0035962  .0083571
T 1713  1 .1935351E+07   5000201E-02  .1749E+02  .3760E+02   .9999518  .0062452  .0075743
T 1714  1 .1924811E+07   5000124E-02 -.1656E+02  .1131E+03   .9999902 -.0016136  .0041159
T 1715  1 .1922246E+07   5000196E-02 -.1801E+02 -.1060E+03   .9999764 -.0019641 -.0065882
T 1716  1 .1930852E+07   5000082E-02 -.5860E+02 -.6040E+01   .9999934 -.0034492  .0011538
T 1717  1 .1919560E+07   5000102E-02 -.5015E+01 -.5230E+01   .9999996  .0006463 -.0005796
T 1718  1 .1917310E+07   5000006E-02 -.7827E+02  .1987E+02   .9999922 -.0036990 -.0013558
T 1719  1 .1912919E+07   5000065E-02  .4772E+02 -.4200E+02   .9999865  .0044266 -.0027287
T 1720  1 .1925794E+07   5000201E-02 -.3200E+02 -.1217E+03   .9999394 -.0039055 -.0102901
T 1721  1 .1931195E+07   5000112E-02 -.4201E+03  .1197E+03   .9999197 -.0107368  .0067382
T 1722  1 .1928819E+07   5000134E-02 -.1297E+02  .3503E+02   .9999884 -.0011660  .0046668
T 1723  1 .1933578E+07   5000057E-02 -.3921E+02 -.3834E+02   .9999874 -.0048878 -.0011549
T 1724  1 .1919373E+07   5000217E-02 -.5168E+02  .3402E+02   .9999632 -.0056647  .0064457
T 1725  1 .1920551E+07   5000024E-02  .5700E+01  .2096E+03   .9999298 -.0015490  .0117476
T 1726  1 .1924414E+07   5000211E-02  .9650E+02 -.2128E+02   .9999783  .0065890 -.0001595
T 1727  1 .1926485E+07   5000101E-02 -.4420E+02  .5303E+02   .9999720 -.0048102  .0057284
T 1728  1 .1918608E+07   5000143E-02  .3322E+02 -.1020E+02   .9999933  .0035060 -.0010881
T 1729  1 .1926539E+07   5000074E-02 -.2436E+03  .9735E+02   .9999854  .0051011  .0017716
T 1730  1 .1917984E+07   5000132E-02  .3049E+02  .2088E+02   .9999936 -.0033226 -.0013250
T 1731  1 .1930877E+07   5000163E-02 -.4724E+02 -.7894E+02   .9999967 -.0021690 -.0013571
T 1732  1 .1915070E+07   5000125E-02  .7605E+02 -.6605E+02   .9999848  .0033904 -.0043384
T 1733  1 .1924683E+07   5000158E-02  .6722E+02 -.4420E+01   .9999980  .0000724 -.0020101
T 1734  1 .1921009E+07   5000116E-02 -.4840E+02 -.4745E+02   .9999931 -.0032047 -.0018874
T 1735  1 .1929672E+07   5000218E-02  .1791E+02  .5688E+00   .9999994 -.0008611  .0006820
T 1736  1 .1926964E+07   5000143E-02 -.2492E+02  .1005E+02   .9999995 -.0006800  .0006853
T 1737  1 .1926970E+07   5000217E-02  .1761E+03 -.1649E+03   .9997836  .0165678 -.0125839
T 1738  1 .1928096E+07   5000042E-02 -.4834E+02 -.4130E+02   .9999826 -.0021422  .0055054
T 1739  1 .1910758E+07   5000169E-02 -.6374E+02  .1576E+03   .9999775  .0005291  .0066874
T 1740  1 .1917241E+07   5000134E-02  .7392E+03  .2983E+03   .9998755  .0147698  .0055591
T 1741  1 .1934706E+07   5000148E-02  .4216E+02 -.5620E+01   .9999952  .0030694 -.0003337
T 1742  1 .1918498E+07   5000087E-02 -.7475E+02 -.9883E+02   .9999766 -.0001149 -.0068453
T 1743  1 .1917792E+07   5000187E-02  .1457E+01 -.6100E+02   .9999920  .0010600 -.0038606
T 1744  1 .1934241E+07   5000204E-02  .1244E+02 -.4376E+02   .9999628 -.0082211 -.0026061
T 1745  1 .1929344E+07   5000091E-02 -.1564E+02  .8757E+01   .9999936 -.0032343 -.0015024
T 1746  1 .1925834E+07   5000036E-02 -.1679E+02  .1436E+03   .9999921  .0014255  .0037200
T 1747  1 .1923209E+07   5000126E-02 -.1382E+03  .3339E+02   .9999607 -.0082683 -.0032107
T 1748  1 .1929739E+07   5000086E-02 -.1801E+03  .5554E+02   .9999654 -.0079281  .0025336
T 1749  1 .1919155E+07   5000033E-02 -.1327E+03 -.3922E+02   .9999664 -.0081140 -.0011910
T 1750  1 .1914476E+07   5000170E-02  .2450E+02 -.5745E+01   .9999976 -.0004734 -.0021390
T 1751  1 .1919527E+07   5000008E-02  .4930E+02 -.9748E+01   .9999757  .0067751  .0016436
T 1752  1 .1926439E+07   5000144E-02 -.2228E+02 -.5429E+02   .9999840 -.0015280 -.0054403
T 1753  1 .1936947E+07   5000191E-02 -.1358E+02  .2531E+02   .9999888 -.0047303  .0003271
T 1754  1 .1935959E+07   5000189E-02  .1049E+03  .5151E+02   .9999877  .0049398 -.0003456
T 1755  1 .1925748E+07   5000186E-02 -.1213E+03 -.5440E+02   .9999882 -.0043992 -.0020493
T 1756  1 .1926496E+07   5000199E-02  .5168E+01 -.1333E+03   .9999909  .0007572 -.0041999
T 1757  1 .1932550E+07   5000137E-02  .4673E+02  .7120E+02   .9999771 -.0004389  .0067573
T 1758  1 .1914249E+07   5000106E-02 -.1099E+02  .1606E+03   .9999325  .0026647  .0113049
T 1759  1 .1914218E+07   5000006E-02 -.2228E+03 -.3563E+03   .9999623 -.0079566 -.0034893
T 1760  1 .1927279E+07   5000151E-02 -.6154E+03  .2882E+03   .9968596 -.0731513  .0303277
T 1761  1 .1918935E+07   5000171E-02 -.5934E+03  .4775E+02   .9999260 -.0121362  .0008924
T 1762  1 .1918479E+07   5000136E-02 -.5368E+01  .7946E+02   .9998134 -.0017140  .0192417
T 1763  1 .1933808E+07   5000103E-02 -.4914E+02 -.2223E+03   .9998914  .0046644 -.0139773
T 1764  1 .1924670E+07   5000222E-02 -.2918E+02 -.2507E+02   .9999957 -.0029226 -.0000332
T 1765  1 .1926147E+07   5000199E-02  .2847E+03 -.1579E+03   .9998238  .0181764 -.0046907
T 1766  1 .1922828E+07   5000083E-02  .2593E+02 -.7413E+03   .9994171  .0037328 -.0339350
T 1767  1 .1923829E+07   5000029E-02 -.7667E+02 -.2224E+02   .9999962 -.0022476 -.0016181
T 1768  1 .1917903E+07   5000201E-02 -.1981E+03  .8825E+02   .9999070 -.0118829  .0066940
T 1769  1 .1915754E+07   5000199E-02 -.1611E+03 -.6742E+02   .9999646 -.0077625 -.0032570
T 1770  1 .1925938E+07   5000135E-02  .2323E+02 -.3802E+02   .9999998  .0002761 -.0005106
T 1771  1 .1922316E+07   5000021E-02 -.4749E+02 -.5238E+02   .9999854  .0002079 -.0054039
T 1772  1 .1923239E+07   5000054E-02 -.9594E+02 -.6669E+02   .9999690 -.0061602 -.0049087
T 1773  1 .1925096E+07   5000004E-02  .3370E+03  .4276E+03   .9998479  .0142425  .0100639
T 1774  1 .1916845E+07   5000185E-02  .6607E+02  .4173E+02   .9999949  .0020402  .0024747
T 1775  1 .1920294E+07   5000117E-02  .1565E+03 -.2828E+02   .9999088  .0127041 -.0045815
T 1776  1 .1919932E+07   5000158E-02  .2773E+03  .2541E+03   .9999097  .0104019  .0085040
T 1777  1 .1916892E+07   5000006E-02 -.1108E+03 -.3423E+02   .9999997  .0005951  .0004377
T 1778  1 .1931958E+07   5000042E-02 -.9623E+02 -.7583E+02   .9999852 -.0054295  .0001929
T 1779  1 .1916986E+07   5000169E-02 -.4992E+02  .2704E+02   .9998503 -.0109225 -.0134218
T 1780  1 .1918209E+07   5000167E-02  .1704E+02 -.1638E+03   .9999658  .0014594 -.0081357
T 1781  1 .1927853E+07   5000137E-02  .1182E+03 -.3041E+02   .9999844  .0055798  .0002496
T 1782  1 .1921515E+07   5000017E-02  .4190E+02 -.3292E+02   .9999235  .0102232 -.0069648
T 1783  1 .1921902E+07   5000197E-02  .9856E+02  .9098E+02   .9999888 -.0000524  .0047256
T 1784  1 .1931632E+07   5000111E-02 -.1513E+02 -.1478E+03   .9999889 -.0034638 -.0031906
T 1785  1 .1927700E+07   5000172E-02 -.2582E+02  .2362E+01   .9999874 -.0043994  .0023987
T 1786  1 .1924686E+07   5000195E-02 -.1981E+03 -.4619E+03   .9997392 -.0096068 -.0207168
T 1787  1 .1914202E+07   5000079E-02  .7044E+01 -.4172E+02   .9999852 -.0014533 -.0052345
T 1788  1 .1918114E+07   5000042E-02  .1385E+02  .2322E+02   .9999892  .0003550  .0046389
T 1789  1 .1906990E+07   5000086E-02  .3947E+02 -.3046E+02   .9999839 -.0007088 -.0056258
T 1790  1 .1926160E+07   5000125E-02 -.9513E+02 -.4445E+02   .9999922 -.0027668 -.0028062
T 1791  1 .1934052E+07   5000202E-02  .5616E+00  .1406E+03   .9999941 -.0017830  .0029474
T 1792  1 .1914926E+07   5000061E-02 -.2138E+02 -.4764E+01   .9999862 -.0051068  .0012385
T 1793  1 .1923910E+07   5000061E-02  .3944E+02 -.5686E+00   .9999989  .0007233  .0012663
T 1794  1 .1905141E+07   5000131E-02 -.2549E+02  .1645E+02   .9999993 -.0009039  .0007579
T 1795  1 .1917014E+07   5000221E-02 -.1036E+03 -.2118E+03   .9999171 -.0044062 -.0121019
T 1796  1 .1926406E+07   5000098E-02 -.3549E+02 -.4621E+02   .9999930  .0028833  .0023900
T 1797  1 .1927595E+07   5000078E-02  .1736E+02  .5976E+02   .9999843 -.0007670  .0055485
T 1798  1 .1915496E+07   5000185E-02  .1817E+03 -.2086E+03   .9999609  .0057691 -.0067079
T 1799  1 .1915839E+07   5000097E-02  .4106E+02  .2929E+02   .9999943  .0028440  .0018464
T 1800  1 .1933686E+07   5000215E-02  .3762E+02  .9142E+02   .9999824  .0021834  .0055250
T 1801  1 .1925411E+07   5000187E-02  .5295E+02 -.9236E+02   .9999660  .0056397 -.0060158
T 1802  1 .1936119E+07   5000128E-02  .1151E+02  .9285E+01   .9999988  .0012475  .0008997
T 1803  1 .1909838E+07   5000131E-02 -.3532E+02 -.3204E+02   .9999837 -.0018498 -.0054028
