============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  40 um) ===============================
T  256  1 .1299378E+07   4000005E-01  .3060E+04 -.3903E+03   .9998418  .0176480  .0022139
T  257  1 .1379092E+07   4000017E-01  .1720E+04 -.3791E+04   .9971841  .0743533  .0097697
T  258  1 .1297292E+07   4000001E-01 -.9836E+04 -.1387E+05   .9982871 -.0321981 -.0488488
T  259  1 .1347269E+07   4000013E-01  .1078E+04 -.2047E+04   .9999575 -.0069566  .0060451
T  260  1 .1307873E+07   4000021E-01 -.6524E+04 -.1649E+04   .9990318  .0037608 -.0438325
T  261  1 .1276408E+07   4000006E-01 -.8854E+03  .6233E+03   .9999650  .0035278  .0075833
T  262  1 .1317452E+07   4000020E-01 -.3814E+02 -.8140E+04   .9997463  .0115919 -.0193122
T  263  1 .1316926E+07   4000008E-01 -.1904E+04  .2334E+03   .9998230 -.0139565  .0126207
T  264  1 .1314140E+07   4000003E-01 -.5775E+03 -.1819E+04   .9999099 -.0050798 -.0124273
T  265  1 .1322888E+07   4000012E-01  .7869E+04  .6038E+04   .9992591  .0365719  .0119870
T  266  1 .1299966E+07   4000012E-01  .1073E+04  .1319E+04   .9999254  .0099683  .0070643
T  267  1 .1283474E+07   4000011E-01 -.4114E+03  .2709E+04   .9999580 -.0008622  .0091235
T  268  1 .1326369E+07   4000016E-01  .5745E+04 -.1325E+04   .9996436  .0213439 -.0160345
T  269  1 .1298670E+07   4000021E-01 -.4743E+04  .1010E+04   .9995342 -.0297357 -.0068628
T  270  1 .1311566E+07   4000005E-01 -.1030E+04  .1083E+04   .9999974 -.0005861 -.0022118
T  271  1 .1271508E+07   4000001E-01  .5073E+04  .5811E+04   .9978794  .0484367  .0434810
T  272  1 .1351797E+07   4000013E-01  .4212E+04  .2384E+04   .9998053  .0184375  .0070255
T  273  1 .1344281E+07   4000019E-01 -.4703E+03  .8409E+04   .9984705 -.0264971  .0485234
T  274  1 .1302631E+07   4000018E-01 -.2849E+04 -.1364E+04   .9995086 -.0313275 -.0010601
T  275  1 .1311829E+07   4000020E-01 -.2722E+04 -.5387E+04   .9994436 -.0230736 -.0240850
T  276  1 .1282426E+07   4000015E-01 -.3381E+03 -.4807E+03   .9999493 -.0100654 -.0001297
T  277  1 .1338889E+07   4000005E-01  .2544E+03  .8233E+03   .9998930  .0136389 -.0052871
T  278  1 .1309933E+07   4000018E-01 -.3781E+04  .4945E+03   .9998118 -.0193475 -.0014551
T  279  1 .1285699E+07   4000019E-01  .9088E+02  .3308E+04   .9997665 -.0180713  .0118466
T  280  1 .1291139E+07   4000006E-01 -.2964E+04  .1883E+04   .9894119 -.0229130  .1433146
T  281  1 .1295533E+07   4000020E-01  .1664E+04  .3312E+04   .9999198  .0053823  .0114679
T  282  1 .1312386E+07   4000014E-01  .6510E+04  .2450E+04   .9991592  .0320497  .0255681
T  283  1 .1315078E+07   4000002E-01  .1118E+05  .1075E+04   .9978580  .0653882 -.0019329
T  284  1 .1334736E+07   4000016E-01 -.9551E+03  .1675E+04   .9998837 -.0122303  .0091101
T  285  1 .1303568E+07   4000002E-01 -.2870E+04  .4827E+04   .9998318 -.0037808  .0179484
T  286  1 .1321060E+07   4000007E-01 -.2359E+04 -.3413E+04   .9996897 -.0092641 -.0231249
T  287  1 .1298554E+07   4000003E-01 -.1980E+04  .1082E+04   .9998376 -.0158430  .0085866
T  288  1 .1328442E+07   4000006E-01  .2408E+04 -.2020E+04   .9999921 -.0038018 -.0012002
T  289  1 .1294627E+07   4000018E-01 -.3763E+04  .1325E+04   .9995992  .0199218  .0201155
T  290  1 .1327082E+07   4000019E-01  .4262E+04 -.1233E+03   .9997879  .0147459  .0143803
T  291  1 .1288103E+07   4000003E-01  .6422E+04 -.5301E+04   .9999273  .0119262 -.0017904
T  292  1 .1331495E+07   4000010E-01  .9229E+04 -.8614E+04   .9990228  .0234086 -.0374910
T  293  1 .1319660E+07   4000014E-01  .4494E+03  .3927E+02   .9999652 -.0081663 -.0017158
T  294  1 .1330992E+07   4000012E-01  .8095E+04 -.1307E+04   .9989111  .0435179 -.0168172
T  295  1 .1296470E+07   4000019E-01  .4191E+04 -.5965E+04   .9996415  .0257892 -.0071899
T  296  1 .1283752E+07   4000016E-01 -.8590E+04  .5335E+03   .9993449 -.0300738 -.0201347
T  297  1 .1348495E+07   4000016E-01 -.2619E+04 -.6220E+03   .9999583 -.0009521 -.0090815
T  298  1 .1306297E+07   4000020E-01 -.6896E+04  .1105E+04   .9998216 -.0187937 -.0018762
T  299  1 .1285299E+07   4000005E-01 -.1378E+04  .6481E+04   .9997539 -.0029665  .0219848
T  300  1 .1318682E+07   4000022E-01 -.7569E+03  .8333E+04   .9992008 -.0017862  .0399323
T  301  1 .1331242E+07   4000010E-01 -.4270E+04 -.1376E+04   .9996483 -.0099062 -.0246002
T  302  1 .1306601E+07   4000013E-01 -.2972E+03 -.1261E+04   .9996676  .0029298 -.0256165
T  303  1 .1302333E+07   4000019E-01  .4581E+04 -.5247E+04   .9993583  .0279895 -.0223517
T  304  1 .1317671E+07   4000001E-01  .2498E+04  .1775E+04   .9994127  .0270634  .0210186
T  305  1 .1316680E+07   4000021E-01 -.3511E+04 -.2972E+04   .9998725 -.0099457 -.0124936
T  306  1 .1303509E+07   4000000E-01 -.2630E+04  .5612E+03   .9999666 -.0044918 -.0068348
T  307  1 .1330950E+07   4000018E-01  .3027E+04  .2213E+04   .9993098  .0306084  .0210465
T  308  1 .1319902E+07   4000015E-01  .1106E+04 -.1766E+04   .9999356 -.0076013 -.0084251
T  309  1 .1273194E+07   4000021E-01  .1664E+04 -.2686E+04   .9995119 -.0136592 -.0280974
T  310  1 .1325890E+07   4000001E-01  .2009E+04  .2817E+04   .9996900  .0156088  .0193975
T  311  1 .1288385E+07   4000002E-01  .2185E+04 -.6200E+04   .9993599  .0005101 -.0357697
T  312  1 .1331385E+07   4000017E-01  .2460E+04 -.8177E+03   .9998280  .0165537 -.0083604
T  313  1 .1316157E+07   4000009E-01 -.1366E+04  .8521E+03   .9999927 -.0009729  .0036847
T  314  1 .1309234E+07   4000021E-01  .6458E+04  .1055E+04   .9998354  .0178171  .0034345
T  315  1 .1323701E+07   4000022E-01 -.7864E+04 -.3127E+03   .9989282 -.0461889 -.0030120
T  316  1 .1284932E+07   4000020E-01 -.3781E+04 -.1000E+04   .9993686 -.0352538  .0044138
T  317  1 .1329963E+07   4000015E-01  .2148E+04  .2920E+04   .9998587  .0060185  .0156970
T  318  1 .1291312E+07   4000013E-01 -.5022E+04 -.5727E+04   .9989806 -.0106399 -.0438693
T  319  1 .1267623E+07   4000008E-01  .1447E+04 -.4798E+04   .9991732  .0237120 -.0330265
T  320  1 .1312345E+07   4000002E-01 -.1667E+04  .2621E+04   .9998786  .0030861  .0152730
T  321  1 .1303457E+07   4000018E-01 -.1362E+04  .2315E+04   .9999344 -.0114443 -.0005407
T  322  1 .1338016E+07   4000000E-01 -.1794E+04 -.1149E+05   .9976639 -.0149214 -.0666645
T  323  1 .1305416E+07   4000018E-01 -.1499E+04  .4939E+03   .9999861 -.0051628 -.0010577
T  324  1 .1333544E+07   4000000E-01  .3358E+04  .5408E+03   .9996341  .0247364 -.0109426
T  325  1 .1295019E+07   4000018E-01 -.1220E+04  .1077E+04   .9998998 -.0141397 -.0007183
T  326  1 .1299033E+07   4000016E-01 -.1061E+05 -.1617E+05   .9941233 -.0635229 -.0876569
T  327  1 .1341917E+07   4000013E-01  .2305E+04 -.2748E+04   .9998904  .0141288 -.0044235
T  328  1 .1326314E+07   4000019E-01 -.4624E+04  .4174E+04   .9996263 -.0273243  .0007569
T  329  1 .1293441E+07   4000020E-01  .4178E+04 -.6575E+04   .9986043  .0233771 -.0473610
T  330  1 .1367704E+07   4000005E-01 -.5746E+03  .6995E+02   .9999937  .0008967 -.0034474
T  331  1 .1318338E+07   4000008E-01  .5899E+04 -.3537E+04   .9996435  .0157663 -.0215458
T  332  1 .1312488E+07   4000019E-01  .5636E+04  .2881E+03   .9993412  .0351714  .0089564
T  333  1 .1278150E+07   4000021E-01 -.9644E+03 -.4497E+04   .9985623  .0475693 -.0247068
T  334  1 .1318091E+07   4000013E-01  .1451E+04  .3867E+04   .9998532  .0095581  .0142204
T  335  1 .1294853E+07   4000015E-01 -.2906E+04 -.4413E+04   .9996512 -.0223082 -.0141353
T  336  1 .1318325E+07   4000022E-01  .9775E+03 -.2766E+04   .9999656  .0060781 -.0056469
T  337  1 .1325646E+07   4000020E-01 -.7404E+04 -.6609E+03   .9998273 -.0185747  .0005667
T  338  1 .1318023E+07   4000022E-01  .6000E+04 -.1463E+04   .9996426  .0004738 -.0267290
T  339  1 .1280253E+07   4000008E-01  .2376E+04 -.7796E+03   .9999878 -.0049406  .0002580
T  340  1 .1264563E+07   4000016E-01  .1232E+04 -.1785E+04   .9979450  .0638073 -.0058643
T  341  1 .1275605E+07   4000003E-01 -.2915E+03  .1274E+04   .9998587  .0028459  .0165696
T  342  1 .1289293E+07   4000016E-01  .7221E+03 -.3090E+04   .9999897  .0030803 -.0033472
T  343  1 .1318708E+07   4000001E-01  .3061E+04  .3419E+04   .9998306  .0150487  .0105930
T  344  1 .1345405E+07   4000006E-01  .9183E+03 -.1478E+03   .9999659  .0078678  .0025285
T  345  1 .1294551E+07   4000001E-01 -.1360E+05 -.4321E+04   .9985556 -.0489700 -.0221036
T  346  1 .1319360E+07   4000010E-01  .1825E+04 -.4153E+04   .9998383  .0054967 -.0171220
T  347  1 .1327544E+07   4000002E-01 -.2095E+04  .5220E+04   .9997863  .0024034  .0205302
T  348  1 .1337454E+07   4000018E-01 -.1357E+04 -.3013E+03   .9998976 -.0080932 -.0117985
T  349  1 .1327778E+07   4000015E-01 -.1554E+04 -.1340E+04   .9999581 -.0074559 -.0053063
T  350  1 .1339938E+07   4000006E-01 -.6339E+04 -.8722E+03   .9985782 -.0533032  .0005965
T  351  1 .1310920E+07   4000002E-01  .4603E+04  .1501E+04   .9995295  .0300185  .0063059
T  352  1 .1325934E+07   4000003E-01 -.3943E+04  .1094E+03   .9996960 -.0242041 -.0046933
T  353  1 .1308925E+07   4000008E-01  .1560E+04 -.1476E+04   .9997640  .0067046 -.0206629
T  354  1 .1334347E+07   4000000E-01  .2132E+04  .1070E+04   .9996006  .0279413  .0042440
T  355  1 .1319758E+07   4000011E-01  .2037E+04  .1049E+04   .9994538  .0258506  .0205860
T  356  1 .1295835E+07   4000018E-01  .2089E+04 -.1846E+04   .9999934  .0031004 -.0019196
T  357  1 .1289769E+07   4000020E-01  .1023E+05  .1409E+03   .9996401  .0180858  .0198144
T  358  1 .1287025E+07   4000002E-01  .6186E+04  .1616E+04   .9993894  .0325769  .0126320
T  359  1 .1322575E+07   4000020E-01 -.9140E+02 -.2218E+04   .9999712 -.0045702 -.0060532
T  360  1 .1290688E+07   4000014E-01 -.2114E+04 -.3137E+03   .9999999  .0000208  .0001895
T  361  1 .1285506E+07   4000003E-01  .2196E+04 -.2867E+04   .9999923  .0021122 -.0033021
T  362  1 .1349710E+07   4000019E-01 -.7223E+03 -.2263E+04   .9996600 -.0259829 -.0021793
T  363  1 .1270465E+07   4000017E-01  .2106E+05 -.6882E+05   .9394242  .1015514 -.3273676
T  364  1 .1368304E+07   4000002E-01 -.3600E+04 -.2003E+04   .9998608 -.0166120 -.0015601
T  365  1 .1276628E+07   4000019E-01  .1126E+05 -.3174E+05   .9832581  .0623754 -.1712098
T  366  1 .1313875E+07   4000021E-01  .4580E+03  .2779E+03   .9999379 -.0077581 -.0080024
T  367  1 .1323994E+07   4000015E-01  .4265E+04 -.8039E+03   .9994358  .0328546 -.0069787
T  368  1 .1304757E+07   4000022E-01  .1293E+04  .5387E+04   .9999359 -.0103533 -.0045809
T  369  1 .1313444E+07   4000021E-01  .4075E+04  .3811E+04   .9998202  .0162120  .0098328
T  370  1 .1334216E+07   4000020E-01 -.7950E+03  .5067E+03   .9998836  .0081755 -.0128830
T  371  1 .1313379E+07   4000008E-01  .2158E+04 -.3697E+04   .9996566  .0053019 -.0256642
T  372  1 .1338600E+07   4000011E-01  .2002E+04 -.3550E+03   .9998237  .0075008  .0172121
T  373  1 .1300207E+07   4000013E-01  .6384E+03 -.2327E+03   .9998986  .0090206 -.0110234
T  374  1 .1330358E+07   4000004E-01 -.7400E+03  .3834E+04   .9997862 -.0011502  .0206456
T  375  1 .1316498E+07   4000008E-01  .5642E+04 -.1164E+05   .9981608  .0163982 -.0583616
T  376  1 .1308078E+07   4000019E-01  .1604E+04  .2089E+04   .9999389  .0073963  .0082140
T  377  1 .1314501E+07   4000007E-01 -.2318E+04 -.2136E+03   .9997016 -.0210031 -.0124707
T  378  1 .1313426E+07   4000000E-01  .2596E+04 -.2032E+04   .9999227  .0069114 -.0103399
T  379  1 .1311542E+07   4000016E-01 -.1287E+05  .1773E+05   .9969299 -.0527633  .0578519
T  380  1 .1363478E+07   4000000E-01 -.2044E+04 -.2923E+04   .9997406 -.0174370 -.0146499
T  381  1 .1318828E+07   4000019E-01 -.6263E+04 -.3206E+04   .9980600 -.0546898 -.0297543
T  382  1 .1310985E+07   4000023E-01 -.2097E+04  .2802E+04   .9995466 -.0300338 -.0021258
T  383  1 .1281608E+07   4000023E-01  .2028E+04 -.2004E+04   .9997585  .0144808 -.0165286
T  384  1 .1297637E+07   4000008E-01 -.1746E+04  .2968E+04   .9995578  .0077217  .0287140
T  385  1 .1340012E+07   4000020E-01  .3640E+04 -.8044E+03   .9998436  .0175183  .0024181
T  386  1 .1274881E+07   4000020E-01 -.3875E+04 -.1093E+04   .9997065 -.0220537 -.0100318
T  387  1 .1290220E+07   4000021E-01 -.1071E+05 -.2261E+04   .9997146 -.0130729 -.0199975
T  388  1 .1307240E+07   4000016E-01 -.1755E+04  .9661E+03   .9999781 -.0064043  .0016978
T  389  1 .1298252E+07   4000013E-01 -.1447E+05 -.1779E+04   .9984865 -.0547727  .0049733
T  390  1 .1315427E+07   4000018E-01 -.2875E+04  .2859E+04   .9999014 -.0077120  .0117357
T  391  1 .1322265E+07   4000016E-01  .6059E+04 -.4270E+04   .9978718  .0499436 -.0419221
T  392  1 .1314200E+07   4000020E-01  .2861E+04 -.3849E+04   .9992062  .0280622 -.0282750
T  393  1 .1286869E+07   4000021E-01  .1901E+04 -.3885E+04   .9991563  .0323810  .0252606
T  394  1 .1325340E+07   4000017E-01  .1169E+04 -.2108E+02   .9999899 -.0044902  .0003499
T  395  1 .1311407E+07   4000017E-01 -.2594E+04  .1232E+04   .9996927 -.0161114  .0188411
T  396  1 .1324776E+07   4000022E-01  .2956E+04  .1539E+05   .9971365  .0214849  .0725067
T  397  1 .1325311E+07   4000022E-01  .6808E+04  .2673E+04   .9996899  .0223721  .0109315
T  398  1 .1332036E+07   4000005E-01 -.4539E+03 -.5032E+04   .9998933 -.0146087  .0000175
T  399  1 .1316973E+07   4000022E-01  .1038E+02  .2934E+04   .9999869 -.0028863  .0042325
T  400  1 .1301323E+07   4000001E-01 -.4929E+04  .2498E+04   .9993463 -.0346733  .0102332
T  401  1 .1289060E+07   4000014E-01 -.9464E+03 -.2374E+04   .9992649 -.0183653 -.0336500
T  402  1 .1307780E+07   4000006E-01 -.5715E+04 -.1954E+04   .9999487 -.0093462  .0038999
T  403  1 .1291982E+07   4000023E-01 -.4731E+04  .1303E+04   .9995613 -.0273781  .0113006
T  404  1 .1259976E+07   4000006E-01 -.2228E+03 -.2375E+04   .9994553  .0044697 -.0326984
T  405  1 .1250672E+07   4000018E-01  .4502E+04 -.4409E+03   .9998701  .0116952 -.0110877
T  406  1 .1301780E+07   4000018E-01 -.1177E+04 -.3535E+04   .9997903 -.0196714 -.0056913
T  407  1 .1358932E+07   4000006E-01 -.2041E+03  .8223E+03   .9999759 -.0038931  .0057457
T  408  1 .1264701E+07   4000009E-01 -.4110E+04 -.1757E+04   .9999589 -.0090453 -.0005464
T  409  1 .1272293E+07   4000019E-01 -.2117E+03 -.2987E+04   .9999264 -.0052408 -.0109454
T  410  1 .1327192E+07   4000014E-01  .5341E+03 -.5854E+03   .9998468  .0159951 -.0071130
T  411  1 .1293033E+07   4000005E-01  .8197E+02  .1997E+04   .9999840  .0050539  .0025336
T  412  1 .1298473E+07   4000017E-01 -.5149E+04  .3050E+04   .9993635 -.0277407  .0224283
T  413  1 .1306402E+07   4000013E-01 -.1166E+04  .7883E+04   .9982476 -.0271719  .0525685
T  414  1 .1286931E+07   4000018E-01 -.1535E+05 -.7466E+03   .9990975 -.0424525 -.0014208
T  415  1 .1310388E+07   4000020E-01  .7907E+03  .3303E+04   .9998241 -.0034352  .0184392
T  416  1 .1309850E+07   4000007E-01  .3006E+04  .3153E+04   .9998200  .0029134  .0187487
T  417  1 .1312682E+07   4000010E-01  .3228E+03  .2218E+04   .9998323  .0074586  .0167270
T  418  1 .1288426E+07   4000021E-01  .3723E+04  .3700E+04   .9993581  .0150035  .0325298
T  419  1 .1328135E+07   4000000E-01  .3487E+04 -.7576E+03   .9999545  .0074916 -.0058979
T  420  1 .1321735E+07   4000021E-01 -.1997E+04  .1601E+04   .9999220  .0114082 -.0050910
T  421  1 .1312443E+07   4000019E-01  .9075E+04 -.5419E+04   .9984756  .0416059 -.0362701
T  422  1 .1340722E+07   4000005E-01  .5580E+04 -.2021E+04   .9993038  .0335509 -.0163189
T  423  1 .1331249E+07   4000013E-01  .3182E+04  .5898E+03   .9999922  .0021813 -.0032858
T  424  1 .1277590E+07   4000015E-01  .2939E+04  .2692E+04   .9998939  .0104207  .0101777
T  425  1 .1315692E+07   4000006E-01  .6464E+04  .3208E+03   .9995765  .0289011  .0033941
T  426  1 .1319520E+07   4000007E-01 -.2006E+04 -.3239E+04   .9996798 -.0244993 -.0063378
T  427  1 .1294802E+07   4000006E-01 -.1394E+04 -.1561E+04   .9994077 -.0271939 -.0210874
T  428  1 .1318680E+07   4000004E-01  .5721E+04 -.9619E+03   .9998979  .0142220  .0013595
T  429  1 .1341377E+07   4000008E-01 -.7968E+03  .9916E+03   .9997585  .0050997  .0213750
T  430  1 .1302879E+07   4000020E-01 -.2128E+04  .3350E+04   .9996283  .0098570  .0254169
T  431  1 .1331012E+07   4000017E-01 -.6459E+03 -.1348E+04   .9996116  .0006371  .0278602
T  432  1 .1312010E+07   4000011E-01 -.5499E+03 -.4702E+04   .9996606 -.0035651 -.0258059
T  433  1 .1308599E+07   4000014E-01  .7360E+04 -.6186E+04   .9994759  .0278512 -.0165009
T  434  1 .1300046E+07   4000021E-01  .4772E+04  .6652E+04   .9990912  .0166668  .0392290
T  435  1 .1288161E+07   4000009E-01 -.3600E+03  .5732E+04   .9999689  .0061340  .0049584
T  436  1 .1308763E+07   4000013E-01 -.3793E+04 -.1694E+04   .9998539 -.0166608  .0038147
T  437  1 .1282329E+07   4000020E-01  .4586E+04 -.4894E+04   .9997877  .0141938 -.0149364
T  438  1 .1326513E+07   4000020E-01  .2000E+04  .2848E+04   .9995270  .0298820  .0072667
T  439  1 .1311928E+07   4000013E-01  .6814E+04  .6565E+03   .9994470  .0332100 -.0016549
T  440  1 .1271285E+07   4000001E-01 -.9685E+03  .3687E+03   .9998276 -.0180210  .0044737
T  441  1 .1315435E+07   4000013E-01  .2924E+04 -.2898E+04   .9996583  .0259303 -.0033085
T  442  1 .1343742E+07   4000021E-01  .3872E+04  .2284E+04   .9997541  .0190181  .0114023
T  443  1 .1352799E+07   4000012E-01  .2638E+04  .1187E+04   .9996465  .0264258  .0029126
T  444  1 .1325533E+07   4000021E-01  .2406E+04 -.2526E+04   .9999748  .0037253 -.0060410
T  445  1 .1313844E+07   4000020E-01 -.2217E+04  .5681E+03   .9999484 -.0071078 -.0072548
T  446  1 .1339206E+07   4000001E-01  .4478E+04  .2101E+02   .9996246  .0202868  .0184141
T  447  1 .1332213E+07   4000014E-01 -.5407E+03  .3759E+03   .9999413  .0104017  .0030416
T  448  1 .1268450E+07   4000015E-01  .7046E+02  .6067E+03   .9999396 -.0106992  .0025301
T  449  1 .1331753E+07   4000012E-01  .1800E+04 -.1656E+04   .9998074 -.0041868  .0191757
T  450  1 .1361520E+07   4000000E-01  .6762E+04 -.7858E+04   .9845852  .1671797 -.0514095
T  451  1 .1303221E+07   4000014E-01 -.7313E+04  .6927E+04   .9991138 -.0195754  .0372606
T  452  1 .1306321E+07   4000009E-01  .3160E+04 -.5335E+04   .9996680  .0156962 -.0204332
T  453  1 .1277291E+07   4000021E-01  .3886E+04  .3805E+04   .9994650  .0155718  .0287614
T  454  1 .1327523E+07   4000020E-01 -.1503E+04 -.2140E+04   .9997160  .0232137  .0053845
T  455  1 .1321445E+07   4000022E-01  .1861E+04 -.1706E+04   .9999344  .0114572 -.0000499
T  456  1 .1334350E+07   4000009E-01 -.1167E+05 -.4187E+04   .9979077 -.0364555 -.0533973
T  457  1 .1283003E+07   4000017E-01  .1856E+04  .9064E+02   .9998574  .0129715 -.0108175
T  458  1 .1309589E+07   4000000E-01  .1723E+04 -.7112E+04   .9990832  .0027527 -.0427232
T  459  1 .1309582E+07   4000003E-01  .9711E+02  .1945E+04   .9997473 -.0123356  .0187911
T  460  1 .1289864E+07   4000017E-01  .2248E+04 -.3680E+04   .9998777  .0125450 -.0093367
T  461  1 .1318178E+07   4000015E-01  .2297E+03  .1154E+04   .9999121  .0052515  .0121722
T  462  1 .1348487E+07   4000013E-01 -.1879E+03 -.2254E+04   .9999489  .0101033 -.0003160
T  463  1 .1290297E+07   4000003E-01 -.2809E+04  .1551E+04   .9994853 -.0284004  .0149160
T  464  1 .1318870E+07   4000012E-01  .1145E+03  .2884E+04   .9999443  .0040489  .0097450
T  465  1 .1324937E+07   4000018E-01 -.7177E+04 -.1068E+05   .9986905 -.0389343 -.0331869
T  466  1 .1316846E+07   4000014E-01 -.1773E+04 -.4893E+03   .9998573 -.0080790 -.0148384
T  467  1 .1335632E+07   4000017E-01 -.1278E+04 -.2056E+04   .9998520 -.0127975 -.0114978
T  468  1 .1312758E+07   4000002E-01 -.9415E+03  .1065E+04   .9998826  .0120559  .0094571
T  469  1 .1271029E+07   4000009E-01 -.1027E+05 -.9077E+04   .9987360 -.0363650 -.0346980
T  470  1 .1295238E+07   4000022E-01  .9409E+03  .6905E+04   .9988740  .0127141  .0457075
T  471  1 .1325649E+07   4000011E-01  .1138E+05 -.6722E+04   .9993418  .0279757 -.0230943
T  472  1 .1334951E+07   4000010E-01  .7476E+04  .1599E+04   .9988739  .0457399  .0126039
T  473  1 .1299927E+07   4000020E-01  .3631E+03  .1082E+04   .9993944 -.0209447  .0277882
T  474  1 .1315416E+07   4000012E-01  .1491E+04 -.4347E+04   .9995480  .0123293 -.0274170
T  475  1 .1345043E+07   4000020E-01 -.1559E+04  .1163E+04   .9999983  .0004610  .0017753
T  476  1 .1294488E+07   4000016E-01  .7267E+03 -.1328E+05   .9995782  .0076227 -.0280232
T  477  1 .1304303E+07   4000001E-01  .2104E+04  .2406E+03   .9999209  .0114554  .0051923
T  478  1 .1360883E+07   4000002E-01  .5376E+03  .2164E+04   .9998958  .0113805 -.0088762
T  479  1 .1276960E+07   4000015E-01 -.1294E+04  .3371E+04   .9997802 -.0207346  .0031019
T  480  1 .1241711E+07   4000017E-01 -.1151E+06 -.5923E+05   .9391801 -.3076298 -.1526585
T  481  1 .1286941E+07   4000018E-01 -.7756E+04 -.2015E+03   .9986996 -.0460601  .0218542
T  482  1 .1288426E+07   4000016E-01 -.2893E+04  .1334E+04   .9992677 -.0314001  .0218658
T  483  1 .1294403E+07   4000015E-01  .2719E+04  .3150E+04   .9999804 -.0062391  .0005374
T  484  1 .1291237E+07   4000017E-01 -.4985E+03 -.1713E+04   .9999285  .0043760 -.0111292
T  485  1 .1344869E+07   4000010E-01 -.1830E+04 -.1881E+04   .9999543 -.0033663 -.0089449
T  486  1 .1312320E+07   4000008E-01  .8961E+04  .1909E+04   .9994363  .0335706  .0003323
T  487  1 .1302287E+07   4000022E-01  .8858E+04  .1934E+04   .9994418  .0332905 -.0027803
T  488  1 .1287796E+07   4000019E-01  .5385E+04 -.9339E+04   .9994416 -.0065097 -.0327727
T  489  1 .1302209E+07   4000019E-01 -.6344E+04  .1589E+04   .9999286 -.0111466  .0043171
T  490  1 .1323706E+07   4000017E-01  .4285E+04 -.2584E+04   .9996713  .0170584 -.0191413
T  491  1 .1291833E+07   4000020E-01  .1917E+04  .6319E+04   .9997537  .0093888  .0201072
T  492  1 .1321072E+07   4000016E-01  .7729E+03 -.8835E+03   .9999578  .0085566  .0033587
