============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  20 um) ===============================
T  256  1 .1679557E+07   2000001E-01 -.3870E+02 -.9096E+03   .9998805 -.0042061 -.0148765
T  257  1 .1654873E+07   2000023E-01 -.3164E+04 -.1413E+04   .9996630 -.0213189 -.0148128
T  258  1 .1682928E+07   2000015E-01 -.2206E+03 -.1626E+04   .9996069  .0085890 -.0266895
T  259  1 .1666118E+07   2000014E-01  .2925E+04  .3359E+04   .9994030  .0222713  .0264117
T  260  1 .1690256E+07   2000004E-01 -.2619E+04 -.9808E+03   .9994449 -.0247492 -.0222996
T  261  1 .1666872E+07   2000019E-01  .1076E+04  .1005E+04   .9999347  .0011514  .0113731
T  262  1 .1662812E+07   2000015E-01  .1704E+04 -.1117E+04   .9998138  .0168666 -.0093748
T  263  1 .1687804E+07   2000000E-01 -.3487E+03 -.1005E+04   .9998460 -.0155597  .0081103
T  264  1 .1657446E+07   2000015E-01  .2469E+04 -.4174E+04   .9980579  .0336338 -.0524326
T  265  1 .1665780E+07   2000015E-01 -.1728E+03 -.6303E+03   .9999854 -.0000611 -.0054065
T  266  1 .1694573E+07   2000019E-01  .9140E+03 -.8470E+03   .9999864  .0017575 -.0049091
T  267  1 .1668373E+07   2000022E-01 -.8446E+03 -.2122E+04   .9996727 -.0189664 -.0171693
T  268  1 .1679650E+07   2000009E-01  .6181E+03 -.3349E+03   .9999586  .0091042 -.0000135
T  269  1 .1687957E+07   2000022E-01  .3981E+03  .7313E+03   .9999531 -.0053807  .0080564
T  270  1 .1693784E+07   2000007E-01 -.4967E+03  .1105E+04   .9998794 -.0023212  .0153549
T  271  1 .1691462E+07   2000011E-01  .8872E+03 -.2866E+03   .9999369  .0059513  .0095272
T  272  1 .1667824E+07   2000007E-01 -.4766E+03 -.2290E+03   .9999974  .0000354  .0022815
T  273  1 .1666653E+07   2000013E-01  .2628E+04  .1850E+03   .9997768  .0210734 -.0014958
T  274  1 .1695245E+07   2000001E-01  .2522E+03  .4026E+03   .9999448  .0036059  .0098686
T  275  1 .1676940E+07   2000008E-01  .1596E+03 -.6785E+02   .9999996 -.0001810 -.0008757
T  276  1 .1671457E+07   2000004E-01 -.6218E+03  .2271E+03   .9999738 -.0063385  .0035020
T  277  1 .1683510E+07   2000003E-01 -.6625E+03  .2868E+03   .9994214 -.0174176 -.0292150
T  278  1 .1703094E+07   2000005E-01  .5083E+03  .8380E+03   .9999377  .0109522  .0021730
T  279  1 .1668075E+07   2000009E-01 -.2228E+04  .6584E+03   .9996113 -.0213669  .0179073
T  280  1 .1691546E+07   2000015E-01  .5029E+03 -.9793E+03   .9998874  .0028347 -.0147363
T  281  1 .1694590E+07   2000021E-01 -.2752E+04 -.3173E+02   .9991317 -.0401874  .0109920
T  282  1 .1694145E+07   2000023E-01  .1453E+04  .7389E+03   .9999306  .0117559  .0007286
T  283  1 .1696098E+07   2000018E-01  .1579E+03  .1673E+02   .9999424  .0016843  .0105973
T  284  1 .1676068E+07   2000001E-01 -.2639E+03  .6713E+03   .9999689  .0027083 -.0074137
T  285  1 .1689963E+07   2000002E-01  .6130E+04  .6914E+04   .9886449  .1046643  .1078265
T  286  1 .1666385E+07   2000010E-01  .1553E+03 -.1814E+04   .9995888  .0093694 -.0271000
T  287  1 .1715428E+07   2000020E-01 -.2603E+03 -.1243E+04   .9997943 -.0070122 -.0190327
T  288  1 .1674964E+07   2000005E-01  .4150E+03 -.1610E+04   .9998642  .0004502 -.0164748
T  289  1 .1685190E+07   2000014E-01 -.1156E+04 -.1104E+04   .9998736 -.0118462 -.0106063
T  290  1 .1683623E+07   2000011E-01 -.7770E+02  .7232E+03   .9998318  .0063274  .0172136
T  291  1 .1682329E+07   2000015E-01  .5540E+03  .4086E+03   .9999437  .0064219  .0084444
T  292  1 .1690264E+07   2000000E-01 -.5303E+03 -.1082E+04   .9998625 -.0121158 -.0113229
T  293  1 .1702565E+07   2000011E-01 -.1275E+04  .7055E+03   .9998461 -.0136963 -.0109649
T  294  1 .1655876E+07   2000014E-01  .5316E+03 -.2338E+04   .9997805  .0136710 -.0158743
T  295  1 .1683439E+07   2000000E-01  .3234E+02  .2320E+03   .9999994 -.0007963 -.0007660
T  296  1 .1658296E+07   2000002E-01  .9039E+03 -.9618E+03   .9998233  .0123019 -.0142160
T  297  1 .1682107E+07   2000009E-01 -.7226E+03  .1496E+04   .9998895 -.0108092  .0102047
T  298  1 .1669664E+07   2000019E-01 -.8850E+03  .5810E+02   .9999474 -.0097658  .0031479
T  299  1 .1677337E+07   2000017E-01  .3964E+03  .2663E+04   .9995573  .0184662  .0233262
T  300  1 .1684771E+07   2000022E-01 -.7469E+03  .2753E+03   .9999114 -.0084454  .0102935
T  301  1 .1663433E+07   2000008E-01  .2190E+03 -.1232E+04   .9997937 -.0041356 -.0198844
T  302  1 .1681143E+07   2000014E-01 -.7434E+03 -.3495E+03   .9999379 -.0077622 -.0079946
T  303  1 .1691925E+07   2000001E-01 -.2906E+03  .1206E+03   .9999705 -.0048686  .0059385
T  304  1 .1674315E+07   2000018E-01  .7116E+03 -.4414E+03   .9999802  .0059426 -.0020876
T  305  1 .1682099E+07   2000013E-01  .1094E+04  .1189E+04   .9999515  .0017323  .0096944
T  306  1 .1679700E+07   2000007E-01 -.2605E+04  .1624E+03   .9907028 -.1357660 -.0086963
T  307  1 .1711174E+07   2000003E-01 -.1517E+04  .1393E+03   .9997644 -.0216370  .0017472
T  308  1 .1690634E+07   2000014E-01 -.3997E+03 -.3523E+03   .9999795 -.0064048  .0001102
T  309  1 .1690627E+07   2000022E-01  .9574E+03  .1220E+04   .9997144  .0232383  .0055832
T  310  1 .1669759E+07   2000019E-01  .9616E+03  .5413E+03   .9999818  .0055225  .0024105
T  311  1 .1677169E+07   2000008E-01 -.7025E+03 -.4227E+02   .9999958 -.0027067 -.0010465
T  312  1 .1659129E+07   2000009E-01  .1415E+03  .1797E+04   .9999395  .0019612  .0108243
T  313  1 .1678923E+07   2000022E-01  .2145E+03  .9010E+03   .9999665 -.0007253  .0081510
T  314  1 .1720287E+07   2000004E-01 -.8784E+03  .4233E+03   .9999738 -.0067892  .0024917
T  315  1 .1698079E+07   2000011E-01  .9643E+03  .1539E+04   .9997704  .0123223  .0175309
T  316  1 .1672450E+07   2000019E-01 -.1157E+03 -.4484E+03   .9999990 -.0001300 -.0014317
T  317  1 .1685352E+07   2000013E-01 -.1272E+04  .8961E+03   .9998952 -.0122943  .0076396
T  318  1 .1680755E+07   2000005E-01 -.2671E+03  .6176E+03   .9999435 -.0070505  .0079573
T  319  1 .1685839E+07   2000013E-01 -.9770E+03  .4414E+03   .9999300 -.0096640  .0068268
T  320  1 .1684298E+07   2000017E-01  .1591E+04  .6485E+03   .9999127  .0131265  .0015097
T  321  1 .1673209E+07   2000008E-01 -.1695E+03  .8487E+03   .9999860 -.0018090  .0049721
T  322  1 .1664241E+07   2000013E-01 -.1445E+04  .1271E+04   .9997121 -.0234975  .0048543
T  323  1 .1708679E+07   2000015E-01  .6879E+03  .7690E+03   .9998237  .0145209  .0119058
T  324  1 .1686350E+07   2000013E-01  .1263E+04  .2133E+04   .9995074  .0282297  .0137135
T  325  1 .1698587E+07   2000002E-01 -.9435E+03  .4888E+03   .9999789 -.0064255  .0009743
T  326  1 .1695470E+07   2000017E-01 -.8625E+03  .1041E+04   .9999513 -.0070022  .0069527
T  327  1 .1685996E+07   2000014E-01  .8077E+03  .1507E+04   .9999256 -.0001917  .0121983
T  328  1 .1659572E+07   2000021E-01  .8077E+03  .4717E+03   .9999154  .0053726  .0118419
T  329  1 .1685211E+07   2000013E-01 -.1443E+04  .1584E+04   .9990928 -.0337968  .0259086
T  330  1 .1690301E+07   2000009E-01 -.1154E+04 -.4578E+03   .9997096 -.0240948  .0004128
T  331  1 .1674892E+07   2000014E-01 -.8050E+02 -.6617E+03   .9998545 -.0082869 -.0149087
T  332  1 .1668273E+07   2000015E-01 -.3262E+03  .7228E+03   .9998192 -.0164743 -.0094990
T  333  1 .1686531E+07   2000016E-01  .2481E+04  .1279E+04   .9998045  .0190442  .0053085
T  334  1 .1666442E+07   2000019E-01 -.8420E+02  .1861E+03   .9999660 -.0071602  .0040921
T  335  1 .1693356E+07   2000020E-01  .1379E+04  .9151E+03   .9996971  .0187515  .0159412
T  336  1 .1673714E+07   2000015E-01  .8972E+03 -.3470E+04   .9996242  .0154188 -.0226673
T  337  1 .1700421E+07   2000013E-01  .5452E+03  .3094E+04   .9995319  .0224895  .0207411
T  338  1 .1685565E+07   2000019E-01 -.3698E+03  .4709E+03   .9999785 -.0047384  .0045232
T  339  1 .1697135E+07   2000022E-01  .3007E+03 -.4713E+03   .9999866  .0007470 -.0051191
T  340  1 .1701220E+07   2000006E-01  .7695E+03 -.9972E+03   .9999152  .0072890 -.0107895
T  341  1 .1675248E+07   2000019E-01  .3572E+04  .1247E+03   .9992981  .0374157  .0018208
T  342  1 .1683367E+07   2000013E-01 -.2627E+03 -.4513E+03   .9998999 -.0138382 -.0029396
T  343  1 .1680689E+07   2000006E-01 -.9516E+02 -.1063E+04   .9999456  .0014651 -.0103316
T  344  1 .1688897E+07   2000022E-01  .3446E+03 -.1782E+04   .9998057 -.0007760 -.0196962
T  345  1 .1679701E+07   2000011E-01  .1879E+04 -.1009E+03   .9998693  .0161659  .0002697
T  346  1 .1680909E+07   2000000E-01 -.2543E+04 -.1283E+04   .9994587 -.0307619 -.0116610
T  347  1 .1687899E+07   2000023E-01 -.8321E+03  .7072E+02   .9999480 -.0097156  .0031105
T  348  1 .1663799E+07   2000013E-01 -.1116E+04 -.1981E+04   .9998079 -.0043245 -.0191151
T  349  1 .1675959E+07   2000015E-01  .2971E+03 -.1700E+04   .9999699 -.0038002 -.0067634
T  350  1 .1662693E+07   2000010E-01 -.1361E+04  .9429E+02   .9998575 -.0159550  .0055203
T  351  1 .1667434E+07   2000011E-01  .1439E+03  .1065E+04   .9995819 -.0190205  .0217793
T  352  1 .1696234E+07   2000013E-01 -.6028E+03 -.2002E+03   .9985508 -.0293693  .0450962
T  353  1 .1666282E+07   2000008E-01 -.9999E+02 -.4834E+03   .9999647 -.0053933 -.0064371
T  354  1 .1694464E+07   2000018E-01 -.9139E+03  .5521E+03   .9998503 -.0141755  .0099238
T  355  1 .1678554E+07   2000014E-01  .3201E+03  .2284E+03   .9994973  .0173838  .0265148
T  356  1 .1688671E+07   2000021E-01 -.6897E+04  .1010E+05   .9954826 -.0463479  .0828634
T  357  1 .1687902E+07   2000013E-01  .4311E+03  .4394E+03   .9997338  .0157080  .0169003
T  358  1 .1687651E+07   2000015E-01 -.2843E+04  .1012E+04   .9996728 -.0255582 -.0010792
T  359  1 .1697205E+07   2000014E-01 -.3818E+04 -.1480E+04   .9997909 -.0194015 -.0064601
T  360  1 .1700927E+07   2000021E-01  .4491E+03  .7164E+03   .9999482  .0003321  .0101776
T  361  1 .1717169E+07   2000002E-01 -.9799E+03  .4421E+03   .9998947 -.0111661  .0092656
T  362  1 .1686796E+07   2000008E-01  .1995E+03 -.8760E+03   .9997894 -.0205161  .0004195
T  363  1 .1692249E+07   2000010E-01  .7245E+03 -.1305E+04   .9999071 -.0068531 -.0117801
T  364  1 .1678372E+07   2000006E-01 -.8120E+03 -.5450E+03   .9999637 -.0079307 -.0031057
T  365  1 .1688811E+07   2000010E-01 -.1703E+04 -.2091E+04   .9996997 -.0179944 -.0166355
T  366  1 .1683964E+07   2000015E-01  .6298E+03  .2734E+03   .9999527  .0012349 -.0096432
T  367  1 .1676343E+07   2000014E-01 -.1156E+04  .1371E+04   .9998604 -.0088754  .0141543
T  368  1 .1677553E+07   2000005E-01  .7224E+02  .2732E+03   .9999903 -.0033196  .0029054
T  369  1 .1686963E+07   2000022E-01 -.1090E+03 -.9004E+03   .9989254 -.0361128  .0290498
T  370  1 .1666883E+07   2000002E-01 -.1129E+04 -.7738E+02   .9999302 -.0110484  .0041753
T  371  1 .1668449E+07   2000020E-01  .9863E+03 -.2125E+03   .9998960 -.0140973 -.0030453
T  372  1 .1661824E+07   2000005E-01 -.6013E+03 -.3646E+04   .9993644  .0061344 -.0351156
T  373  1 .1680690E+07   2000008E-01  .7769E+02 -.4586E+04   .9989862  .0023892 -.0449531
T  374  1 .1683158E+07   2000010E-01  .1431E+04 -.6818E+02   .9999973 -.0009799 -.0020847
T  375  1 .1697760E+07   2000019E-01  .3865E+03  .1276E+04   .9999753  .0008008  .0069893
T  376  1 .1701087E+07   2000019E-01 -.4066E+03 -.7594E+03   .9999915 -.0038761  .0014010
T  377  1 .1701586E+07   2000016E-01 -.2218E+03  .9984E+02   .9999478 -.0048485  .0089932
T  378  1 .1699953E+07   2000021E-01 -.9771E+02  .1009E+04   .9999386  .0109458  .0017541
T  379  1 .1704235E+07   2000002E-01 -.1768E+03  .2365E+04   .9998901 -.0042196  .0142114
T  380  1 .1690990E+07   2000007E-01 -.3566E+03  .1224E+03   .9998346 -.0161538  .0083601
T  381  1 .1686429E+07   2000017E-01  .2748E+03  .1559E+04   .9998268 -.0117374  .0144416
T  382  1 .1669863E+07   2000005E-01 -.4242E+03  .2127E+03   .9999243 -.0046530  .0113897
T  383  1 .1684404E+07   2000022E-01  .3849E+03 -.1199E+04   .9998875  .0081917 -.0125662
T  384  1 .1686115E+07   2000008E-01  .2470E+03  .2279E+04   .9998821  .0036795  .0149086
T  385  1 .1684785E+07   2000015E-01  .2084E+04  .1027E+04   .9993733  .0305113  .0179454
T  386  1 .1678434E+07   2000018E-01  .1284E+04 -.6280E+03   .9998166  .0177556 -.0071710
T  387  1 .1694917E+07   2000022E-01  .1986E+03  .3843E+03   .9999881  .0043756  .0021735
T  388  1 .1680213E+07   2000019E-01 -.4277E+03  .5340E+03   .9996790 -.0065342  .0244806
T  389  1 .1687162E+07   2000019E-01 -.4287E+03  .2350E+04   .9994883 -.0114843  .0298529
T  390  1 .1682771E+07   2000000E-01 -.2775E+03  .8234E+02   .9999770 -.0027023  .0062174
T  391  1 .1678086E+07   2000015E-01 -.1722E+03  .1558E+04   .9994578 -.0229762  .0235835
T  392  1 .1710908E+07   2000019E-01  .4119E+02 -.2205E+03   .9999943 -.0029013  .0017367
T  393  1 .1689635E+07   2000006E-01  .4700E+03 -.1410E+04   .9999477  .0029165 -.0097986
T  394  1 .1690307E+07   2000008E-01 -.1429E+03 -.5775E+03   .9895659  .0324114 -.1403885
T  395  1 .1660931E+07   2000008E-01  .7669E+02  .2956E+03   .9999984 -.0015116 -.0009375
T  396  1 .1694718E+07   2000007E-01 -.8660E+03  .1226E+03   .9999276 -.0102247 -.0063381
T  397  1 .1688089E+07   2000019E-01  .1148E+03  .1054E+04   .9997955 -.0056547  .0194168
T  398  1 .1687834E+07   2000018E-01  .8426E+03  .5088E+04   .9968785  .0062364  .0787043
T  399  1 .1674926E+07   2000021E-01  .9228E+03 -.1005E+04   .9999327  .0044791 -.0107033
T  400  1 .1657140E+07   2000011E-01  .3881E+03  .7120E+04   .9983917  .0013897  .0566752
T  401  1 .1673543E+07   2000001E-01  .3395E+03 -.2566E+04   .9998266  .0056506 -.0177457
T  402  1 .1699795E+07   2000018E-01  .7490E+03 -.7219E+03   .9999564  .0081040 -.0046420
T  403  1 .1702393E+07   2000006E-01 -.6422E+03  .1937E+03   .9999793 -.0026664  .0058589
T  404  1 .1678538E+07   2000003E-01 -.3790E+03  .1291E+04   .9999857  .0048211  .0023317
T  405  1 .1658878E+07   2000004E-01  .1321E+04  .8097E+03   .9996611  .0200604  .0165890
T  406  1 .1670935E+07   2000016E-01 -.7327E+03 -.4854E+03   .9999867 -.0023428 -.0046001
T  407  1 .1680571E+07   2000015E-01 -.1309E+04 -.3509E+03   .9999395 -.0101283 -.0043019
T  408  1 .1689281E+07   2000014E-01  .9541E+03  .6124E+03   .9998630  .0146984  .0076121
T  409  1 .1675972E+07   2000016E-01  .8358E+03 -.1031E+02   .9999937  .0016344 -.0031467
T  410  1 .1668160E+07   2000002E-01  .4551E+03 -.4388E+03   .9999789  .0034561 -.0054993
T  411  1 .1668697E+07   2000019E-01 -.1592E+04 -.1778E+03   .9995898 -.0269077 -.0098042
T  412  1 .1682414E+07   2000009E-01  .1135E+04 -.8524E+03   .9999029  .0124721 -.0062119
T  413  1 .1707228E+07   2000016E-01 -.4640E+03  .2884E+02   .9999861 -.0031234 -.0042396
T  414  1 .1683833E+07   2000021E-01  .6935E+03  .3882E+03   .9999904  .0022230 -.0037696
T  415  1 .1698182E+07   2000011E-01  .3608E+03  .5306E+03   .9999833 -.0018918  .0054694
T  416  1 .1675530E+07   2000004E-01  .1452E+03  .6550E+03   .9998947  .0125957  .0072096
T  417  1 .1684653E+07   2000017E-01  .9891E+03  .2080E+03   .9999904 -.0043776 -.0003636
T  418  1 .1679969E+07   2000019E-01  .5531E+03  .1115E+04   .9999554 -.0011482  .0093785
T  419  1 .1660295E+07   2000004E-01  .1146E+04 -.1845E+04   .9998193  .0114427 -.0151773
T  420  1 .1671283E+07   2000006E-01 -.1043E+04  .7847E+03   .9999035 -.0136638  .0025239
T  421  1 .1675736E+07   2000016E-01 -.1885E+03 -.7200E+03   .9999904 -.0013900 -.0041559
T  422  1 .1669755E+07   2000015E-01 -.3329E+04 -.1245E+04   .9993673 -.0325028 -.0144448
T  423  1 .1685405E+07   2000008E-01  .2973E+04  .1115E+04   .9996853  .0227910  .0104849
T  424  1 .1673099E+07   2000019E-01 -.1195E+04  .3453E+03   .9997540 -.0166630  .0146392
T  425  1 .1676124E+07   2000010E-01 -.3552E+02 -.3163E+02   .9999764 -.0000205  .0068679
T  426  1 .1679132E+07   2000015E-01 -.3628E+03  .2487E+03   .9999713  .0068494  .0032348
T  427  1 .1669464E+07   2000010E-01 -.6627E+02 -.8956E+03   .9999653 -.0036054 -.0075062
T  428  1 .1662494E+07   2000016E-01 -.5330E+03 -.1270E+04   .9993014 -.0085749 -.0363761
T  429  1 .1657708E+07   2000004E-01 -.1754E+02 -.1424E+03   .9999718  .0013784  .0073782
T  430  1 .1681034E+07   2000009E-01 -.9345E+03 -.1326E+04   .9994749 -.0309864 -.0094724
T  431  1 .1694784E+07   2000001E-01  .2854E+03  .1465E+03   .9999909  .0042541 -.0003601
T  432  1 .1693525E+07   2000014E-01 -.1377E+04 -.5701E+03   .9999788 -.0064810 -.0005491
T  433  1 .1663911E+07   2000000E-01 -.2307E+03  .8275E+03   .9999617 -.0038379  .0078635
T  434  1 .1685738E+07   2000006E-01 -.3667E+03  .1185E+04   .9999292 -.0025319  .0116310
T  435  1 .1675359E+07   2000018E-01  .5884E+03  .3884E+02   .9999017  .0139020 -.0018487
T  436  1 .1676852E+07   2000004E-01  .9962E+02  .3493E+04   .9998802 -.0054057  .0145073
T  437  1 .1673207E+07   2000000E-01 -.1180E+04  .2044E+03   .9999381 -.0056843 -.0095683
T  438  1 .1689517E+07   2000013E-01  .1950E+04  .1484E+04   .9992084  .0285235  .0277307
T  439  1 .1678455E+07   2000011E-01  .9837E+03  .6505E+03   .9998473  .0111015  .0134986
T  440  1 .1684834E+07   2000016E-01 -.1326E+04 -.9089E+03   .9997084 -.0205686 -.0126547
T  441  1 .1684584E+07   2000019E-01  .2132E+03 -.8834E+03   .9999384  .0012623 -.0110296
T  442  1 .1682017E+07   2000006E-01 -.1364E+02  .1496E+03   .9999747 -.0056825  .0042780
T  443  1 .1698089E+07   2000003E-01 -.7724E+03 -.6442E+03   .9999673  .0003334 -.0080797
T  444  1 .1653343E+07   2000003E-01  .9911E+03  .5530E+03   .9998488  .0171643 -.0027950
T  445  1 .1697018E+07   2000022E-01 -.4342E+03  .1085E+04   .9999663 -.0079887  .0019071
T  446  1 .1675768E+07   2000016E-01 -.1838E+03  .1863E+03   .9999912 -.0039206 -.0015093
T  447  1 .1663990E+07   2000015E-01  .4744E+02 -.1257E+04   .9999745  .0068561 -.0019859
T  448  1 .1679459E+07   2000010E-01  .2161E+04  .3380E+03   .9997141  .0235193 -.0043004
T  449  1 .1670328E+07   2000005E-01 -.7593E+03  .1608E+04   .9999536 -.0037991  .0088572
T  450  1 .1664502E+07   2000020E-01 -.7994E+03 -.3889E+04   .9981209 -.0106709 -.0603398
T  451  1 .1690270E+07   2000017E-01 -.7991E+03  .1778E+03   .9997822 -.0204969 -.0039254
T  452  1 .1686790E+07   2000004E-01  .1408E+04  .6418E+03   .9999683  .0079610  .0001953
T  453  1 .1655500E+07   2000011E-01  .2049E+04 -.2231E+03   .9997818  .0188125  .0090757
T  454  1 .1702710E+07   2000004E-01  .9096E+03  .3531E+04   .9998248  .0041736  .0182457
T  455  1 .1676844E+07   2000005E-01 -.5351E+03 -.1646E+04   .9995688  .0159163 -.0246768
T  456  1 .1677261E+07   2000000E-01  .3540E+04  .6529E+03   .9998251  .0163914  .0090066
T  457  1 .1684576E+07   2000011E-01  .2427E+03  .1564E+03   .9999734 -.0060157  .0041205
T  458  1 .1673243E+07   2000001E-01  .7812E+03  .5684E+03   .9998997  .0071026  .0122527
T  459  1 .1668001E+07   2000007E-01  .2221E+03 -.3426E+03   .9999891  .0016266 -.0043768
T  460  1 .1667980E+07   2000015E-01 -.9955E+02  .2025E+03   .9999879 -.0022148 -.0044010
T  461  1 .1665030E+07   2000014E-01 -.6834E+02 -.1460E+04   .9997595 -.0082011 -.0203406
T  462  1 .1685207E+07   2000001E-01  .2556E+03 -.1565E+04   .9997490  .0065661 -.0214185
T  463  1 .1687353E+07   2000001E-01  .1639E+04  .9386E+03   .9999796  .0042123  .0048051
T  464  1 .1650612E+07   2000022E-01  .2269E+04 -.1333E+04   .9998795  .0154732  .0012163
T  465  1 .1690966E+07   2000010E-01  .2110E+04 -.8703E+03   .9997605  .0203104 -.0081493
T  466  1 .1689531E+07   2000018E-01 -.7146E+03  .1242E+04   .9999811 -.0059064  .0017029
T  467  1 .1670760E+07   2000015E-01 -.1102E+03  .1345E+04   .9999476  .0016166  .0101098
T  468  1 .1679104E+07   2000014E-01  .5553E+03  .5476E+03   .9998790  .0144666  .0057103
T  469  1 .1695198E+07   2000016E-01  .5240E+02 -.5969E+03   .9999300  .0011477 -.0117747
T  470  1 .1652071E+07   2000015E-01  .1113E+04  .1123E+04   .9996951  .0225035  .0101655
T  471  1 .1670721E+07   2000005E-01 -.5920E+03 -.8528E+03   .9999034 -.0138337  .0013174
T  472  1 .1686629E+07   2000009E-01 -.8092E+03  .1676E+04   .9999122 -.0053913  .0121038
T  473  1 .1701591E+07   2000022E-01 -.1644E+03  .5527E+03   .9999697 -.0073078  .0026782
T  474  1 .1666697E+07   2000021E-01  .5643E+03 -.4077E+03   .9999935 -.0002441 -.0035984
T  475  1 .1674006E+07   2000016E-01  .6146E+03 -.2067E+04   .9998304  .0155653 -.0098434
T  476  1 .1701479E+07   2000008E-01  .6420E+03  .3184E+03   .9999938  .0028378 -.0020895
T  477  1 .1686516E+07   2000005E-01 -.4396E+02  .5392E+03   .9999958  .0018447 -.0022251
T  478  1 .1667831E+07   2000017E-01 -.1743E+04  .1496E+04   .9998478 -.0110478  .0135030
T  479  1 .1697829E+07   2000018E-01  .4081E+03 -.1959E+03   .9999543  .0070123 -.0064982
T  480  1 .1660971E+07   2000014E-01 -.2442E+04  .1146E+04   .9997762 -.0199040  .0071664
T  481  1 .1696262E+07   2000013E-01  .1794E+04  .1033E+04   .9995896  .0223916  .0178701
T  482  1 .1668575E+07   2000006E-01 -.5135E+03  .8172E+03   .9999681  .0058000  .0054833
T  483  1 .1675020E+07   2000004E-01  .6250E+03  .3113E+01   .9999981 -.0017201  .0009345
T  484  1 .1661088E+07   2000022E-01  .2635E+03 -.2656E+03   .9999807  .0059275 -.0018771
T  485  1 .1695244E+07   2000019E-01 -.8626E+03 -.1990E+03   .9999570 -.0031784 -.0087085
T  486  1 .1682775E+07   2000004E-01 -.7185E+02  .1853E+03   .9999940 -.0006545  .0034129
T  487  1 .1678133E+07   2000018E-01 -.1005E+04  .2136E+03   .9999610 -.0077582  .0042201
T  488  1 .1673002E+07   2000015E-01  .6357E+03 -.1020E+04   .9999332  .0063613 -.0096511
T  489  1 .1678937E+07   2000007E-01  .3514E+03  .1085E+04   .9999050  .0128330  .0050319
T  490  1 .1660509E+07   2000002E-01 -.3261E+03 -.5797E+02   .9999991  .0002044  .0013255
T  491  1 .1671389E+07   2000004E-01  .3815E+04 -.2725E+04   .9994682  .0279483 -.0167986
T  492  1 .1695643E+07   2000018E-01 -.1398E+04  .7339E+03   .9999576  .0006700  .0091834
